sale_id,product_id,sale_date,quantity_sold,unit_price,channel,region,discount_pct,is_returned,created_at,revenue,net_quantity,year,month,week,dow
17185,33,2024-01-05,9,400.11,online,West,0.0,False,2024-01-05,3600.99,9,2024,1,1,4
17802,34,2024-01-05,1,266.95,retail,North,5.0,False,2024-01-05,253.6,1,2024,1,1,4
18170,35,2024-01-05,17,31.15,online,Central,5.0,False,2024-01-05,503.07,17,2024,1,1,4
18770,36,2024-01-05,2,188.79,retail,North,0.0,False,2024-01-05,377.58,2,2024,1,1,4
19142,37,2024-01-05,4,374.07,wholesale,Central,0.0,False,2024-01-05,1496.28,4,2024,1,1,4
19520,38,2024-01-05,3,86.86,retail,Central,5.0,False,2024-01-05,247.55,3,2024,1,1,4
19521,38,2024-01-05,7,86.86,retail,West,5.0,False,2024-01-05,577.62,7,2024,1,1,4
20130,39,2024-01-05,10,18.0,retail,East,5.0,False,2024-01-05,171.0,10,2024,1,1,4
20712,40,2024-01-05,2,338.86,online,North,0.0,False,2024-01-05,677.72,2,2024,1,1,4
6,1,2024-01-06,3,867.24,online,North,0.0,False,2024-01-06,2601.72,3,2024,1,1,5
391,2,2024-01-06,24,64.16,retail,Central,0.0,True,2024-01-06,1539.84,0,2024,1,1,5
1042,3,2024-01-06,2,29.76,retail,North,10.0,False,2024-01-06,53.57,2,2024,1,1,5
1043,3,2024-01-06,4,33.07,online,East,0.0,False,2024-01-06,132.28,4,2024,1,1,5
1044,3,2024-01-06,4,33.07,online,Central,0.0,False,2024-01-06,132.28,4,2024,1,1,5
1941,5,2024-01-06,1,395.07,retail,East,20.0,False,2024-01-06,316.06,1,2024,1,1,5
2500,6,2024-01-06,3,289.37,retail,Central,0.0,False,2024-01-06,868.11,3,2024,1,1,5
3079,7,2024-01-06,22,22.33,retail,Central,0.0,False,2024-01-06,491.26,22,2024,1,1,5
3675,8,2024-01-06,1,127.14,wholesale,Central,0.0,False,2024-01-06,127.14,1,2024,1,1,5
3676,8,2024-01-06,3,120.78,online,West,5.0,False,2024-01-06,344.22,3,2024,1,1,5
3677,8,2024-01-06,3,127.14,online,West,0.0,False,2024-01-06,381.42,3,2024,1,1,5
4869,10,2024-01-06,1,108.1,retail,West,0.0,False,2024-01-06,108.1,1,2024,1,1,5
5349,11,2024-01-06,1,7.68,retail,West,15.0,False,2024-01-06,6.53,1,2024,1,1,5
5350,11,2024-01-06,6,9.03,online,West,0.0,False,2024-01-06,54.18,6,2024,1,1,5
5351,11,2024-01-06,4,9.03,retail,North,0.0,False,2024-01-06,36.12,4,2024,1,1,5
5947,12,2024-01-06,1,307.34,online,West,20.0,False,2024-01-06,245.87,1,2024,1,1,5
6288,13,2024-01-06,3,685.9,wholesale,Central,10.0,False,2024-01-06,1851.93,3,2024,1,1,5
6586,14,2024-01-06,2,100.05,retail,South,15.0,False,2024-01-06,170.08,2,2024,1,1,5
7178,15,2024-01-06,7,6.91,wholesale,South,5.0,False,2024-01-06,45.95,7,2024,1,1,5
7179,15,2024-01-06,6,7.27,retail,East,0.0,False,2024-01-06,43.62,6,2024,1,1,5
7780,16,2024-01-06,1,397.12,online,South,10.0,False,2024-01-06,357.41,1,2024,1,1,5
8346,17,2024-01-06,4,562.7,retail,South,0.0,False,2024-01-06,2250.8,4,2024,1,1,5
8844,18,2024-01-06,2,204.73,online,South,5.0,False,2024-01-06,388.99,2,2024,1,1,5
8845,18,2024-01-06,6,215.51,online,West,0.0,False,2024-01-06,1293.06,6,2024,1,1,5
8846,18,2024-01-06,1,204.73,retail,Central,5.0,False,2024-01-06,194.49,1,2024,1,1,5
9447,19,2024-01-06,1,36.39,retail,East,10.0,False,2024-01-06,32.75,1,2024,1,1,5
9448,19,2024-01-06,4,38.41,retail,East,5.0,False,2024-01-06,145.96,4,2024,1,1,5
9449,19,2024-01-06,1,40.43,wholesale,Central,0.0,False,2024-01-06,40.43,1,2024,1,1,5
10058,20,2024-01-06,2,119.63,online,North,15.0,False,2024-01-06,203.37,2,2024,1,1,5
10490,21,2024-01-06,3,273.22,retail,West,5.0,False,2024-01-06,778.68,3,2024,1,1,5
10901,22,2024-01-06,6,33.1,online,North,0.0,False,2024-01-06,198.6,6,2024,1,1,5
10902,22,2024-01-06,5,28.14,online,East,15.0,False,2024-01-06,119.59,5,2024,1,1,5
11517,23,2024-01-06,7,34.14,retail,East,0.0,False,2024-01-06,238.98,7,2024,1,1,5
12158,24,2024-01-06,2,293.47,online,Central,0.0,False,2024-01-06,586.94,2,2024,1,1,5
12159,24,2024-01-06,8,293.47,retail,West,0.0,False,2024-01-06,2347.76,8,2024,1,1,5
12757,25,2024-01-06,1,82.85,online,Central,0.0,False,2024-01-06,82.85,1,2024,1,1,5
12758,25,2024-01-06,3,82.85,retail,West,0.0,False,2024-01-06,248.55,3,2024,1,1,5
12759,25,2024-01-06,4,78.71,wholesale,South,5.0,False,2024-01-06,299.1,4,2024,1,1,5
13345,26,2024-01-06,5,69.11,retail,Central,0.0,False,2024-01-06,345.55,5,2024,1,1,5
13992,27,2024-01-06,2,30.74,online,West,10.0,False,2024-01-06,55.33,2,2024,1,1,5
14612,28,2024-01-06,3,346.62,retail,West,0.0,True,2024-01-06,1039.86,0,2024,1,1,5
15201,29,2024-01-06,1,219.49,retail,North,0.0,False,2024-01-06,219.49,1,2024,1,1,5
15653,30,2024-01-06,1,130.25,online,South,0.0,False,2024-01-06,130.25,1,2024,1,1,5
16038,31,2024-01-06,5,35.18,online,West,0.0,False,2024-01-06,175.9,5,2024,1,1,5
16658,32,2024-01-06,1,516.69,retail,Central,0.0,False,2024-01-06,516.69,1,2024,1,1,5
17186,33,2024-01-06,1,380.1,wholesale,North,5.0,False,2024-01-06,361.1,1,2024,1,1,5
17803,34,2024-01-06,1,266.95,retail,South,5.0,False,2024-01-06,253.6,1,2024,1,1,5
18171,35,2024-01-06,1,32.79,retail,East,0.0,False,2024-01-06,32.79,1,2024,1,1,5
18172,35,2024-01-06,7,32.79,wholesale,South,0.0,False,2024-01-06,229.53,7,2024,1,1,5
18173,35,2024-01-06,4,32.79,retail,North,0.0,False,2024-01-06,131.16,4,2024,1,1,5
18771,36,2024-01-06,1,188.79,retail,West,0.0,True,2024-01-06,188.79,0,2024,1,1,5
19143,37,2024-01-06,3,374.07,online,South,0.0,False,2024-01-06,1122.21,3,2024,1,1,5
20131,39,2024-01-06,26,18.0,wholesale,South,5.0,False,2024-01-06,444.6,26,2024,1,1,5
20713,40,2024-01-06,4,338.86,wholesale,North,0.0,False,2024-01-06,1355.44,4,2024,1,1,5
7,1,2024-01-07,1,823.88,online,East,5.0,False,2024-01-07,782.69,1,2024,1,1,6
392,2,2024-01-07,2,60.95,retail,Central,5.0,False,2024-01-07,115.8,2,2024,1,1,6
1045,3,2024-01-07,1,33.07,online,Central,0.0,False,2024-01-07,33.07,1,2024,1,1,6
1046,3,2024-01-07,4,33.07,online,West,0.0,False,2024-01-07,132.28,4,2024,1,1,6
1628,4,2024-01-07,1,558.32,online,West,5.0,True,2024-01-07,530.4,0,2024,1,1,6
1942,5,2024-01-07,2,493.84,wholesale,East,0.0,False,2024-01-07,987.68,2,2024,1,1,6
2501,6,2024-01-07,1,260.43,retail,North,10.0,False,2024-01-07,234.39,1,2024,1,1,6
3080,7,2024-01-07,5,22.33,online,Central,0.0,False,2024-01-07,111.65,5,2024,1,1,6
3081,7,2024-01-07,16,22.33,retail,West,0.0,False,2024-01-07,357.28,16,2024,1,1,6
3678,8,2024-01-07,7,114.43,retail,East,10.0,False,2024-01-07,720.91,7,2024,1,1,6
4870,10,2024-01-07,2,91.88,online,North,15.0,False,2024-01-07,156.2,2,2024,1,1,6
5352,11,2024-01-07,5,8.13,retail,North,10.0,False,2024-01-07,36.59,5,2024,1,1,6
6289,13,2024-01-07,1,762.11,retail,South,0.0,False,2024-01-07,762.11,1,2024,1,1,6
6587,14,2024-01-07,2,117.71,retail,North,0.0,False,2024-01-07,235.42,2,2024,1,1,6
7180,15,2024-01-07,26,6.54,retail,West,10.0,False,2024-01-07,153.04,26,2024,1,1,6
7781,16,2024-01-07,2,419.19,online,South,5.0,False,2024-01-07,796.46,2,2024,1,1,6
7782,16,2024-01-07,7,441.25,retail,West,0.0,False,2024-01-07,3088.75,7,2024,1,1,6
8347,17,2024-01-07,4,562.7,retail,West,0.0,False,2024-01-07,2250.8,4,2024,1,1,6
8847,18,2024-01-07,1,215.51,online,East,0.0,False,2024-01-07,215.51,1,2024,1,1,6
9450,19,2024-01-07,2,40.43,retail,West,0.0,False,2024-01-07,80.86,2,2024,1,1,6
10059,20,2024-01-07,1,126.67,retail,North,10.0,False,2024-01-07,114.0,1,2024,1,1,6
10491,21,2024-01-07,1,273.22,retail,North,5.0,False,2024-01-07,259.56,1,2024,1,1,6
10903,22,2024-01-07,7,33.1,online,Central,0.0,False,2024-01-07,231.7,7,2024,1,1,6
10904,22,2024-01-07,2,33.1,retail,North,0.0,False,2024-01-07,66.2,2,2024,1,1,6
11518,23,2024-01-07,1,32.43,retail,Central,5.0,False,2024-01-07,30.81,1,2024,1,1,6
11519,23,2024-01-07,10,32.43,online,Central,5.0,False,2024-01-07,308.08,10,2024,1,1,6
11520,23,2024-01-07,2,34.14,retail,North,0.0,False,2024-01-07,68.28,2,2024,1,1,6
12160,24,2024-01-07,4,293.47,online,North,0.0,False,2024-01-07,1173.88,4,2024,1,1,6
12760,25,2024-01-07,2,82.85,online,Central,0.0,False,2024-01-07,165.7,2,2024,1,1,6
13346,26,2024-01-07,3,58.74,retail,East,15.0,False,2024-01-07,149.79,3,2024,1,1,6
13993,27,2024-01-07,7,32.45,retail,Central,5.0,False,2024-01-07,215.79,7,2024,1,1,6
14613,28,2024-01-07,3,346.62,wholesale,North,0.0,False,2024-01-07,1039.86,3,2024,1,1,6
15202,29,2024-01-07,1,208.52,online,West,5.0,False,2024-01-07,198.09,1,2024,1,1,6
15654,30,2024-01-07,2,130.25,online,South,0.0,False,2024-01-07,260.5,2,2024,1,1,6
16039,31,2024-01-07,3,35.18,retail,South,0.0,False,2024-01-07,105.54,3,2024,1,1,6
16040,31,2024-01-07,5,31.66,online,East,10.0,True,2024-01-07,142.47,0,2024,1,1,6
16041,31,2024-01-07,3,35.18,retail,East,0.0,False,2024-01-07,105.54,3,2024,1,1,6
16659,32,2024-01-07,2,516.69,online,East,0.0,False,2024-01-07,1033.38,2,2024,1,1,6
17187,33,2024-01-07,6,400.11,retail,North,0.0,False,2024-01-07,2400.66,6,2024,1,1,6
17804,34,2024-01-07,1,281.0,online,East,0.0,False,2024-01-07,281.0,1,2024,1,1,6
18174,35,2024-01-07,1,31.15,online,North,5.0,False,2024-01-07,29.59,1,2024,1,1,6
18175,35,2024-01-07,8,27.87,retail,Central,15.0,False,2024-01-07,189.52,8,2024,1,1,6
18176,35,2024-01-07,15,31.15,wholesale,Central,5.0,False,2024-01-07,443.89,15,2024,1,1,6
18772,36,2024-01-07,1,188.79,retail,Central,0.0,False,2024-01-07,188.79,1,2024,1,1,6
19144,37,2024-01-07,3,374.07,retail,East,0.0,False,2024-01-07,1122.21,3,2024,1,1,6
19522,38,2024-01-07,2,91.43,online,Central,0.0,False,2024-01-07,182.86,2,2024,1,1,6
19523,38,2024-01-07,3,82.29,retail,West,10.0,False,2024-01-07,222.18,3,2024,1,1,6
20132,39,2024-01-07,12,18.95,retail,North,0.0,False,2024-01-07,227.4,12,2024,1,1,6
20133,39,2024-01-07,26,18.0,wholesale,North,5.0,False,2024-01-07,444.6,26,2024,1,1,6
20714,40,2024-01-07,4,338.86,retail,West,0.0,False,2024-01-07,1355.44,4,2024,1,1,6
8,1,2024-01-08,1,867.24,retail,East,0.0,False,2024-01-08,867.24,1,2024,1,2,0
393,2,2024-01-08,17,64.16,retail,South,0.0,False,2024-01-08,1090.72,17,2024,1,2,0
1047,3,2024-01-08,2,26.46,online,West,20.0,False,2024-01-08,42.34,2,2024,1,2,0
1048,3,2024-01-08,9,33.07,retail,South,0.0,False,2024-01-08,297.63,9,2024,1,2,0
1629,4,2024-01-08,1,587.7,retail,North,0.0,False,2024-01-08,587.7,1,2024,1,2,0
1943,5,2024-01-08,8,493.84,retail,North,0.0,False,2024-01-08,3950.72,8,2024,1,2,0
2502,6,2024-01-08,4,289.37,retail,West,0.0,False,2024-01-08,1157.48,4,2024,1,2,0
3082,7,2024-01-08,26,22.33,retail,South,0.0,False,2024-01-08,580.58,26,2024,1,2,0
3679,8,2024-01-08,3,127.14,retail,South,0.0,False,2024-01-08,381.42,3,2024,1,2,0
3680,8,2024-01-08,2,101.71,online,Central,20.0,False,2024-01-08,162.74,2,2024,1,2,0
4871,10,2024-01-08,2,102.69,retail,North,5.0,False,2024-01-08,195.11,2,2024,1,2,0
4872,10,2024-01-08,1,108.1,wholesale,West,0.0,False,2024-01-08,108.1,1,2024,1,2,0
5353,11,2024-01-08,26,8.58,retail,West,5.0,False,2024-01-08,211.93,26,2024,1,2,0
5354,11,2024-01-08,26,8.58,retail,West,5.0,False,2024-01-08,211.93,26,2024,1,2,0
6290,13,2024-01-08,1,762.11,online,North,0.0,False,2024-01-08,762.11,1,2024,1,2,0
6588,14,2024-01-08,4,117.71,retail,South,0.0,False,2024-01-08,470.84,4,2024,1,2,0
7181,15,2024-01-08,10,7.27,online,West,0.0,False,2024-01-08,72.7,10,2024,1,2,0
7182,15,2024-01-08,26,7.27,retail,West,0.0,False,2024-01-08,189.02,26,2024,1,2,0
7783,16,2024-01-08,2,441.25,online,East,0.0,False,2024-01-08,882.5,2,2024,1,2,0
8348,17,2024-01-08,2,478.3,retail,Central,15.0,False,2024-01-08,813.11,2,2024,1,2,0
8848,18,2024-01-08,2,215.51,online,North,0.0,False,2024-01-08,431.02,2,2024,1,2,0
8849,18,2024-01-08,5,215.51,retail,North,0.0,False,2024-01-08,1077.55,5,2024,1,2,0
8850,18,2024-01-08,1,193.96,online,South,10.0,False,2024-01-08,174.56,1,2024,1,2,0
9451,19,2024-01-08,15,36.39,retail,East,10.0,False,2024-01-08,491.27,15,2024,1,2,0
9452,19,2024-01-08,26,40.43,retail,South,0.0,False,2024-01-08,1051.18,26,2024,1,2,0
10060,20,2024-01-08,2,119.63,online,West,15.0,False,2024-01-08,203.37,2,2024,1,2,0
10492,21,2024-01-08,4,287.6,retail,East,0.0,False,2024-01-08,1150.4,4,2024,1,2,0
10905,22,2024-01-08,4,33.1,retail,Central,0.0,True,2024-01-08,132.4,0,2024,1,2,0
10906,22,2024-01-08,18,33.1,retail,Central,0.0,False,2024-01-08,595.8,18,2024,1,2,0
11521,23,2024-01-08,14,34.14,retail,West,0.0,False,2024-01-08,477.96,14,2024,1,2,0
12161,24,2024-01-08,8,293.47,online,North,0.0,False,2024-01-08,2347.76,8,2024,1,2,0
12761,25,2024-01-08,2,82.85,online,South,0.0,False,2024-01-08,165.7,2,2024,1,2,0
12762,25,2024-01-08,5,82.85,online,West,0.0,False,2024-01-08,414.25,5,2024,1,2,0
13347,26,2024-01-08,26,69.11,online,North,0.0,False,2024-01-08,1796.86,26,2024,1,2,0
13994,27,2024-01-08,12,34.16,retail,Central,0.0,False,2024-01-08,409.92,12,2024,1,2,0
14614,28,2024-01-08,6,346.62,retail,Central,0.0,False,2024-01-08,2079.72,6,2024,1,2,0
15203,29,2024-01-08,2,219.49,wholesale,East,0.0,False,2024-01-08,438.98,2,2024,1,2,0
15204,29,2024-01-08,2,208.52,retail,East,5.0,False,2024-01-08,396.19,2,2024,1,2,0
15655,30,2024-01-08,1,130.25,retail,East,0.0,False,2024-01-08,130.25,1,2024,1,2,0
16042,31,2024-01-08,8,29.9,retail,East,15.0,False,2024-01-08,203.32,8,2024,1,2,0
16043,31,2024-01-08,8,31.66,online,Central,10.0,False,2024-01-08,227.95,8,2024,1,2,0
16660,32,2024-01-08,1,465.02,retail,South,10.0,False,2024-01-08,418.52,1,2024,1,2,0
16661,32,2024-01-08,6,516.69,retail,West,0.0,False,2024-01-08,3100.14,6,2024,1,2,0
17188,33,2024-01-08,7,340.09,online,South,15.0,False,2024-01-08,2023.54,7,2024,1,2,0
17805,34,2024-01-08,1,238.85,online,North,15.0,False,2024-01-08,203.02,1,2024,1,2,0
18177,35,2024-01-08,6,32.79,retail,South,0.0,False,2024-01-08,196.74,6,2024,1,2,0
18178,35,2024-01-08,1,32.79,wholesale,East,0.0,False,2024-01-08,32.79,1,2024,1,2,0
18773,36,2024-01-08,1,179.35,retail,South,5.0,False,2024-01-08,170.38,1,2024,1,2,0
19145,37,2024-01-08,3,374.07,online,South,0.0,False,2024-01-08,1122.21,3,2024,1,2,0
19524,38,2024-01-08,5,91.43,online,Central,0.0,False,2024-01-08,457.15,5,2024,1,2,0
20134,39,2024-01-08,26,15.16,online,Central,20.0,False,2024-01-08,315.33,26,2024,1,2,0
20715,40,2024-01-08,2,338.86,retail,East,0.0,False,2024-01-08,677.72,2,2024,1,2,0
20716,40,2024-01-08,2,338.86,wholesale,East,0.0,False,2024-01-08,677.72,2,2024,1,2,0
9,1,2024-01-09,2,823.88,retail,South,5.0,False,2024-01-09,1565.37,2,2024,1,2,1
394,2,2024-01-09,8,64.16,online,North,0.0,False,2024-01-09,513.28,8,2024,1,2,1
1049,3,2024-01-09,4,33.07,retail,Central,0.0,False,2024-01-09,132.28,4,2024,1,2,1
1050,3,2024-01-09,12,31.42,wholesale,Central,5.0,False,2024-01-09,358.19,12,2024,1,2,1
1051,3,2024-01-09,4,33.07,wholesale,East,0.0,False,2024-01-09,132.28,4,2024,1,2,1
1630,4,2024-01-09,1,528.93,online,East,10.0,False,2024-01-09,476.04,1,2024,1,2,1
1944,5,2024-01-09,1,469.15,online,North,5.0,False,2024-01-09,445.69,1,2024,1,2,1
1945,5,2024-01-09,4,395.07,online,South,20.0,False,2024-01-09,1264.22,4,2024,1,2,1
2503,6,2024-01-09,1,289.37,online,North,0.0,False,2024-01-09,289.37,1,2024,1,2,1
3083,7,2024-01-09,21,17.86,wholesale,North,20.0,False,2024-01-09,300.05,21,2024,1,2,1
3681,8,2024-01-09,1,127.14,retail,West,0.0,False,2024-01-09,127.14,1,2024,1,2,1
3682,8,2024-01-09,3,120.78,retail,Central,5.0,False,2024-01-09,344.22,3,2024,1,2,1
3683,8,2024-01-09,5,127.14,online,West,0.0,False,2024-01-09,635.7,5,2024,1,2,1
4873,10,2024-01-09,2,91.88,retail,South,15.0,False,2024-01-09,156.2,2,2024,1,2,1
4874,10,2024-01-09,1,108.1,online,South,0.0,False,2024-01-09,108.1,1,2024,1,2,1
5355,11,2024-01-09,26,7.22,online,West,20.0,False,2024-01-09,150.18,26,2024,1,2,1
6589,14,2024-01-09,3,111.82,retail,East,5.0,False,2024-01-09,318.69,3,2024,1,2,1
7183,15,2024-01-09,26,7.27,retail,East,0.0,False,2024-01-09,189.02,26,2024,1,2,1
7784,16,2024-01-09,1,419.19,retail,Central,5.0,False,2024-01-09,398.23,1,2024,1,2,1
8349,17,2024-01-09,4,450.16,retail,West,20.0,False,2024-01-09,1440.51,4,2024,1,2,1
8851,18,2024-01-09,1,215.51,online,South,0.0,False,2024-01-09,215.51,1,2024,1,2,1
9453,19,2024-01-09,1,40.43,online,South,0.0,False,2024-01-09,40.43,1,2024,1,2,1
9454,19,2024-01-09,5,34.37,wholesale,Central,15.0,False,2024-01-09,146.07,5,2024,1,2,1
9455,19,2024-01-09,22,40.43,online,South,0.0,False,2024-01-09,889.46,22,2024,1,2,1
10061,20,2024-01-09,4,119.63,wholesale,South,15.0,False,2024-01-09,406.74,4,2024,1,2,1
10493,21,2024-01-09,4,287.6,retail,South,0.0,False,2024-01-09,1150.4,4,2024,1,2,1
10907,22,2024-01-09,7,33.1,retail,East,0.0,False,2024-01-09,231.7,7,2024,1,2,1
10908,22,2024-01-09,10,33.1,retail,North,0.0,False,2024-01-09,331.0,10,2024,1,2,1
11522,23,2024-01-09,9,32.43,retail,West,5.0,False,2024-01-09,277.28,9,2024,1,2,1
11523,23,2024-01-09,25,32.43,online,Central,5.0,False,2024-01-09,770.21,25,2024,1,2,1
12162,24,2024-01-09,1,293.47,wholesale,Central,0.0,False,2024-01-09,293.47,1,2024,1,2,1
12163,24,2024-01-09,2,293.47,retail,South,0.0,False,2024-01-09,586.94,2,2024,1,2,1
12164,24,2024-01-09,9,293.47,retail,South,0.0,False,2024-01-09,2641.23,9,2024,1,2,1
12763,25,2024-01-09,1,78.71,online,East,5.0,False,2024-01-09,74.77,1,2024,1,2,1
12764,25,2024-01-09,2,82.85,online,East,0.0,False,2024-01-09,165.7,2,2024,1,2,1
12765,25,2024-01-09,2,82.85,retail,North,0.0,False,2024-01-09,165.7,2,2024,1,2,1
13348,26,2024-01-09,3,69.11,retail,Central,0.0,False,2024-01-09,207.33,3,2024,1,2,1
13349,26,2024-01-09,2,58.74,retail,East,15.0,False,2024-01-09,99.86,2,2024,1,2,1
13350,26,2024-01-09,7,69.11,retail,North,0.0,False,2024-01-09,483.77,7,2024,1,2,1
13995,27,2024-01-09,5,29.04,retail,East,15.0,False,2024-01-09,123.42,5,2024,1,2,1
14615,28,2024-01-09,13,346.62,retail,North,0.0,False,2024-01-09,4506.06,13,2024,1,2,1
15205,29,2024-01-09,1,219.49,wholesale,South,0.0,False,2024-01-09,219.49,1,2024,1,2,1
15656,30,2024-01-09,1,130.25,online,Central,0.0,False,2024-01-09,130.25,1,2024,1,2,1
16044,31,2024-01-09,5,35.18,retail,Central,0.0,False,2024-01-09,175.9,5,2024,1,2,1
16045,31,2024-01-09,26,35.18,online,West,0.0,False,2024-01-09,914.68,26,2024,1,2,1
16662,32,2024-01-09,6,439.19,retail,North,15.0,False,2024-01-09,2239.87,6,2024,1,2,1
17189,33,2024-01-09,2,360.1,online,East,10.0,False,2024-01-09,648.18,2,2024,1,2,1
17190,33,2024-01-09,2,360.1,online,South,10.0,False,2024-01-09,648.18,2,2024,1,2,1
17806,34,2024-01-09,2,252.9,online,South,10.0,False,2024-01-09,455.22,2,2024,1,2,1
18179,35,2024-01-09,2,32.79,retail,South,0.0,False,2024-01-09,65.58,2,2024,1,2,1
18774,36,2024-01-09,1,188.79,retail,Central,0.0,False,2024-01-09,188.79,1,2024,1,2,1
19146,37,2024-01-09,1,374.07,retail,West,0.0,False,2024-01-09,374.07,1,2024,1,2,1
19525,38,2024-01-09,5,91.43,wholesale,North,0.0,False,2024-01-09,457.15,5,2024,1,2,1
19526,38,2024-01-09,13,91.43,retail,West,0.0,False,2024-01-09,1188.59,13,2024,1,2,1
19527,38,2024-01-09,6,82.29,retail,South,10.0,False,2024-01-09,444.37,6,2024,1,2,1
20135,39,2024-01-09,17,18.95,online,Central,0.0,False,2024-01-09,322.15,17,2024,1,2,1
20136,39,2024-01-09,26,18.95,retail,North,0.0,False,2024-01-09,492.7,26,2024,1,2,1
20137,39,2024-01-09,26,18.95,wholesale,South,0.0,False,2024-01-09,492.7,26,2024,1,2,1
20717,40,2024-01-09,6,288.03,retail,East,15.0,False,2024-01-09,1468.95,6,2024,1,2,1
10,1,2024-01-10,1,867.24,retail,Central,0.0,False,2024-01-10,867.24,1,2024,1,2,2
395,2,2024-01-10,6,64.16,retail,Central,0.0,False,2024-01-10,384.96,6,2024,1,2,2
1052,3,2024-01-10,1,31.42,wholesale,North,5.0,False,2024-01-10,29.85,1,2024,1,2,2
1053,3,2024-01-10,2,31.42,retail,Central,5.0,False,2024-01-10,59.7,2,2024,1,2,2
1631,4,2024-01-10,2,587.7,retail,Central,0.0,False,2024-01-10,1175.4,2,2024,1,2,2
1946,5,2024-01-10,1,493.84,online,Central,0.0,False,2024-01-10,493.84,1,2024,1,2,2
1947,5,2024-01-10,3,493.84,online,East,0.0,False,2024-01-10,1481.52,3,2024,1,2,2
2504,6,2024-01-10,1,289.37,retail,East,0.0,False,2024-01-10,289.37,1,2024,1,2,2
3084,7,2024-01-10,2,22.33,retail,South,0.0,False,2024-01-10,44.66,2,2024,1,2,2
3684,8,2024-01-10,1,127.14,online,West,0.0,False,2024-01-10,127.14,1,2024,1,2,2
4875,10,2024-01-10,2,108.1,retail,East,0.0,False,2024-01-10,216.2,2,2024,1,2,2
5356,11,2024-01-10,26,8.13,wholesale,South,10.0,False,2024-01-10,190.24,26,2024,1,2,2
6291,13,2024-01-10,2,724.0,wholesale,West,5.0,False,2024-01-10,1375.6,2,2024,1,2,2
6590,14,2024-01-10,1,100.05,retail,Central,15.0,False,2024-01-10,85.04,1,2024,1,2,2
6591,14,2024-01-10,4,117.71,wholesale,North,0.0,False,2024-01-10,470.84,4,2024,1,2,2
7184,15,2024-01-10,1,6.54,retail,East,10.0,False,2024-01-10,5.89,1,2024,1,2,2
7785,16,2024-01-10,2,441.25,retail,Central,0.0,False,2024-01-10,882.5,2,2024,1,2,2
7786,16,2024-01-10,4,441.25,retail,North,0.0,False,2024-01-10,1765.0,4,2024,1,2,2
7787,16,2024-01-10,5,441.25,online,East,0.0,False,2024-01-10,2206.25,5,2024,1,2,2
8350,17,2024-01-10,1,562.7,online,South,0.0,False,2024-01-10,562.7,1,2024,1,2,2
8351,17,2024-01-10,1,562.7,wholesale,East,0.0,False,2024-01-10,562.7,1,2024,1,2,2
8352,17,2024-01-10,1,562.7,retail,South,0.0,False,2024-01-10,562.7,1,2024,1,2,2
8852,18,2024-01-10,2,193.96,retail,East,10.0,False,2024-01-10,349.13,2,2024,1,2,2
8853,18,2024-01-10,1,204.73,online,North,5.0,False,2024-01-10,194.49,1,2024,1,2,2
9456,19,2024-01-10,8,40.43,retail,Central,0.0,False,2024-01-10,323.44,8,2024,1,2,2
9457,19,2024-01-10,7,38.41,retail,Central,5.0,True,2024-01-10,255.43,0,2024,1,2,2
10062,20,2024-01-10,4,140.74,online,North,0.0,False,2024-01-10,562.96,4,2024,1,2,2
10494,21,2024-01-10,4,287.6,retail,East,0.0,False,2024-01-10,1150.4,4,2024,1,2,2
10909,22,2024-01-10,2,33.1,online,East,0.0,False,2024-01-10,66.2,2,2024,1,2,2
10910,22,2024-01-10,3,33.1,retail,Central,0.0,False,2024-01-10,99.3,3,2024,1,2,2
10911,22,2024-01-10,9,33.1,online,Central,0.0,False,2024-01-10,297.9,9,2024,1,2,2
11524,23,2024-01-10,9,32.43,online,East,5.0,False,2024-01-10,277.28,9,2024,1,2,2
11525,23,2024-01-10,13,32.43,online,West,5.0,False,2024-01-10,400.51,13,2024,1,2,2
12165,24,2024-01-10,2,293.47,retail,East,0.0,False,2024-01-10,586.94,2,2024,1,2,2
12766,25,2024-01-10,1,82.85,retail,North,0.0,False,2024-01-10,82.85,1,2024,1,2,2
12767,25,2024-01-10,6,82.85,online,East,0.0,False,2024-01-10,497.1,6,2024,1,2,2
13351,26,2024-01-10,6,69.11,wholesale,East,0.0,False,2024-01-10,414.66,6,2024,1,2,2
13352,26,2024-01-10,14,65.65,wholesale,West,5.0,False,2024-01-10,873.15,14,2024,1,2,2
13996,27,2024-01-10,13,27.33,retail,North,20.0,False,2024-01-10,284.23,13,2024,1,2,2
13997,27,2024-01-10,17,29.04,retail,West,15.0,False,2024-01-10,419.63,17,2024,1,2,2
14616,28,2024-01-10,3,294.63,online,East,15.0,False,2024-01-10,751.31,3,2024,1,2,2
15206,29,2024-01-10,2,219.49,retail,South,0.0,False,2024-01-10,438.98,2,2024,1,2,2
15207,29,2024-01-10,1,197.54,online,North,10.0,False,2024-01-10,177.79,1,2024,1,2,2
15657,30,2024-01-10,1,104.2,wholesale,East,20.0,False,2024-01-10,83.36,1,2024,1,2,2
16046,31,2024-01-10,1,35.18,online,North,0.0,False,2024-01-10,35.18,1,2024,1,2,2
16663,32,2024-01-10,1,490.86,retail,West,5.0,False,2024-01-10,466.32,1,2024,1,2,2
