inventory_id,product_id,snapshot_date,warehouse_id,quantity_on_hand,quantity_reserved,reorder_triggered,unit_cost_snapshot,created_at,reorder_point,reorder_quantity,quantity_available,is_below_reorder
337,1,2024-12-02,WH-002,92,5,False,622.95,2024-12-02,71,142,87,False
338,1,2024-12-03,WH-002,87,20,False,619.99,2024-12-03,71,142,67,True
339,1,2024-12-04,WH-002,81,17,False,632.96,2024-12-04,71,142,64,True
340,1,2024-12-05,WH-002,77,5,False,612.95,2024-12-05,71,142,72,False
341,1,2024-12-06,WH-002,70,3,True,638.42,2024-12-06,71,142,67,True
342,1,2024-12-07,WH-002,69,13,False,614.05,2024-12-07,71,142,56,True
343,1,2024-12-08,WH-002,65,0,False,648.82,2024-12-08,71,142,65,True
344,1,2024-12-09,WH-002,58,0,False,614.67,2024-12-09,71,142,58,True
345,1,2024-12-10,WH-002,56,10,False,618.09,2024-12-10,71,142,46,True
346,1,2024-12-11,WH-002,46,7,False,626.8,2024-12-11,71,142,39,True
347,1,2024-12-12,WH-002,43,5,False,644.62,2024-12-12,71,142,38,True
348,1,2024-12-13,WH-002,41,3,False,648.71,2024-12-13,71,142,38,True
349,1,2024-12-14,WH-002,38,6,False,622.09,2024-12-14,71,142,32,True
350,1,2024-12-15,WH-002,36,3,False,636.59,2024-12-15,71,142,33,True
351,1,2024-12-16,WH-002,34,2,False,645.32,2024-12-16,71,142,32,True
352,1,2024-12-17,WH-002,171,31,False,630.91,2024-12-17,71,142,140,False
353,1,2024-12-18,WH-002,169,37,False,625.17,2024-12-18,71,142,132,False
354,1,2024-12-19,WH-002,165,18,False,638.67,2024-12-19,71,142,147,False
355,1,2024-12-20,WH-002,157,5,False,636.23,2024-12-20,71,142,152,False
356,1,2024-12-21,WH-002,156,3,False,617.16,2024-12-21,71,142,153,False
357,1,2024-12-22,WH-002,154,26,False,631.93,2024-12-22,71,142,128,False
358,1,2024-12-23,WH-002,153,24,False,638.84,2024-12-23,71,142,129,False
359,1,2024-12-24,WH-002,145,31,False,629.53,2024-12-24,71,142,114,False
360,1,2024-12-25,WH-002,143,23,False,627.51,2024-12-25,71,142,120,False
361,1,2024-12-26,WH-002,140,28,False,635.26,2024-12-26,71,142,112,False
362,1,2024-12-27,WH-002,136,19,False,645.15,2024-12-27,71,142,117,False
363,1,2024-12-28,WH-002,135,24,False,622.48,2024-12-28,71,142,111,False
364,1,2024-12-29,WH-002,134,13,False,619.78,2024-12-29,71,142,121,False
365,1,2024-12-30,WH-002,132,24,False,630.71,2024-12-30,71,142,108,False
366,1,2024-12-31,WH-002,125,30,False,648.8,2024-12-31,71,142,95,False
367,2,2024-01-01,WH-002,232,21,False,18.66,2024-01-01,118,472,211,False
368,2,2024-01-02,WH-002,211,16,False,18.06,2024-01-02,118,472,195,False
369,2,2024-01-03,WH-002,207,13,False,19.08,2024-01-03,118,472,194,False
370,2,2024-01-04,WH-002,195,4,False,18.21,2024-01-04,118,472,191,False
371,2,2024-01-05,WH-002,189,35,False,18.63,2024-01-05,118,472,154,False
372,2,2024-01-06,WH-002,165,25,False,18.7,2024-01-06,118,472,140,False
373,2,2024-01-07,WH-002,163,38,False,18.9,2024-01-07,118,472,125,False
374,2,2024-01-08,WH-002,146,16,False,18.09,2024-01-08,118,472,130,False
375,2,2024-01-09,WH-002,138,4,False,18.27,2024-01-09,118,472,134,False
376,2,2024-01-10,WH-002,132,26,False,18.63,2024-01-10,118,472,106,True
377,2,2024-01-11,WH-002,108,2,True,18.66,2024-01-11,118,472,106,True
378,2,2024-01-12,WH-002,87,18,False,18.23,2024-01-12,118,472,69,True
379,2,2024-01-13,WH-002,83,2,False,18.19,2024-01-13,118,472,81,True
380,2,2024-01-14,WH-002,66,4,False,18.88,2024-01-14,118,472,62,True
381,2,2024-01-15,WH-002,53,9,False,18.23,2024-01-15,118,472,44,True
382,2,2024-01-16,WH-002,50,11,False,18.66,2024-01-16,118,472,39,True
383,2,2024-01-17,WH-002,41,7,False,18.24,2024-01-17,118,472,34,True
384,2,2024-01-18,WH-002,26,0,False,18.56,2024-01-18,118,472,26,True
385,2,2024-01-19,WH-002,0,0,False,18.38,2024-01-19,118,472,0,True
386,2,2024-01-20,WH-002,0,0,False,18.62,2024-01-20,118,472,0,True
387,2,2024-01-21,WH-002,0,0,False,18.86,2024-01-21,118,472,0,True
388,2,2024-01-22,WH-002,0,0,False,18.17,2024-01-22,118,472,0,True
389,2,2024-01-23,WH-002,0,0,False,18.1,2024-01-23,118,472,0,True
390,2,2024-01-24,WH-002,0,0,False,18.06,2024-01-24,118,472,0,True
391,2,2024-01-25,WH-002,0,0,False,18.11,2024-01-25,118,472,0,True
392,2,2024-01-26,WH-002,0,0,False,19.1,2024-01-26,118,472,0,True
393,2,2024-01-27,WH-002,0,0,False,18.78,2024-01-27,118,472,0,True
394,2,2024-01-28,WH-002,0,0,False,18.74,2024-01-28,118,472,0,True
395,2,2024-01-29,WH-002,0,0,False,18.62,2024-01-29,118,472,0,True
396,2,2024-01-30,WH-002,0,0,False,18.39,2024-01-30,118,472,0,True
397,2,2024-01-31,WH-002,0,0,False,18.2,2024-01-31,118,472,0,True
398,2,2024-02-01,WH-002,0,0,False,18.05,2024-02-01,118,472,0,True
399,2,2024-02-02,WH-002,0,0,False,18.68,2024-02-02,118,472,0,True
400,2,2024-02-03,WH-002,0,0,False,18.36,2024-02-03,118,472,0,True
401,2,2024-02-04,WH-002,0,0,False,18.79,2024-02-04,118,472,0,True
402,2,2024-02-05,WH-002,0,0,False,18.76,2024-02-05,118,472,0,True
403,2,2024-02-06,WH-002,0,0,False,19.06,2024-02-06,118,472,0,True
404,2,2024-02-07,WH-002,0,0,False,18.21,2024-02-07,118,472,0,True
405,2,2024-02-08,WH-002,0,0,False,19.05,2024-02-08,118,472,0,True
406,2,2024-02-09,WH-002,0,0,False,18.55,2024-02-09,118,472,0,True
407,2,2024-02-10,WH-002,0,0,False,18.85,2024-02-10,118,472,0,True
408,2,2024-02-11,WH-002,0,0,False,18.01,2024-02-11,118,472,0,True
409,2,2024-02-12,WH-002,0,0,False,18.79,2024-02-12,118,472,0,True
410,2,2024-02-13,WH-002,0,0,False,18.37,2024-02-13,118,472,0,True
411,2,2024-02-14,WH-002,0,0,False,18.18,2024-02-14,118,472,0,True
412,2,2024-02-15,WH-002,0,0,False,18.54,2024-02-15,118,472,0,True
413,2,2024-02-16,WH-002,0,0,False,18.41,2024-02-16,118,472,0,True
414,2,2024-02-17,WH-002,0,0,False,18.77,2024-02-17,118,472,0,True
415,2,2024-02-18,WH-002,0,0,False,18.23,2024-02-18,118,472,0,True
416,2,2024-02-19,WH-002,0,0,False,18.68,2024-02-19,118,472,0,True
417,2,2024-02-20,WH-002,0,0,False,18.58,2024-02-20,118,472,0,True
418,2,2024-02-21,WH-002,0,0,False,18.57,2024-02-21,118,472,0,True
419,2,2024-02-22,WH-002,0,0,False,18.71,2024-02-22,118,472,0,True
420,2,2024-02-23,WH-002,0,0,False,18.92,2024-02-23,118,472,0,True
421,2,2024-02-24,WH-002,0,0,False,18.76,2024-02-24,118,472,0,True
422,2,2024-02-25,WH-002,0,0,False,18.33,2024-02-25,118,472,0,True
423,2,2024-02-26,WH-002,0,0,False,18.1,2024-02-26,118,472,0,True
424,2,2024-02-27,WH-002,0,0,False,18.71,2024-02-27,118,472,0,True
425,2,2024-02-28,WH-002,0,0,False,18.41,2024-02-28,118,472,0,True
426,2,2024-02-29,WH-002,460,99,False,18.67,2024-02-29,118,472,361,False
427,2,2024-03-01,WH-002,437,80,False,18.17,2024-03-01,118,472,357,False
428,2,2024-03-02,WH-002,400,7,False,18.12,2024-03-02,118,472,393,False
429,2,2024-03-03,WH-002,379,23,False,19.06,2024-03-03,118,472,356,False
430,2,2024-03-04,WH-002,346,49,False,18.35,2024-03-04,118,472,297,False
431,2,2024-03-05,WH-002,330,28,False,18.73,2024-03-05,118,472,302,False
432,2,2024-03-06,WH-002,314,30,False,19.03,2024-03-06,118,472,284,False
433,2,2024-03-07,WH-002,275,64,False,18.23,2024-03-07,118,472,211,False
434,2,2024-03-08,WH-002,243,7,False,18.21,2024-03-08,118,472,236,False
435,2,2024-03-09,WH-002,216,14,False,19.06,2024-03-09,118,472,202,False
436,2,2024-03-10,WH-002,214,43,False,18.12,2024-03-10,118,472,171,False
437,2,2024-03-11,WH-002,201,16,False,18.3,2024-03-11,118,472,185,False
438,2,2024-03-12,WH-002,184,37,False,18.98,2024-03-12,118,472,147,False
439,2,2024-03-13,WH-002,169,30,False,18.94,2024-03-13,118,472,139,False
440,2,2024-03-14,WH-002,147,21,False,18.85,2024-03-14,118,472,126,False
441,2,2024-03-15,WH-002,110,8,True,18.72,2024-03-15,118,472,102,True
442,2,2024-03-16,WH-002,74,11,False,18.45,2024-03-16,118,472,63,True
443,2,2024-03-17,WH-002,71,16,False,18.66,2024-03-17,118,472,55,True
444,2,2024-03-18,WH-002,17,0,False,18.4,2024-03-18,118,472,17,True
445,2,2024-03-19,WH-002,12,0,False,18.05,2024-03-19,118,472,12,True
446,2,2024-03-20,WH-002,0,0,False,18.11,2024-03-20,118,472,0,True
447,2,2024-03-21,WH-002,0,0,False,18.19,2024-03-21,118,472,0,True
448,2,2024-03-22,WH-002,0,0,False,18.04,2024-03-22,118,472,0,True
449,2,2024-03-23,WH-002,0,0,False,18.18,2024-03-23,118,472,0,True
450,2,2024-03-24,WH-002,0,0,False,18.33,2024-03-24,118,472,0,True
451,2,2024-03-25,WH-002,0,0,False,18.18,2024-03-25,118,472,0,True
452,2,2024-03-26,WH-002,0,0,False,18.2,2024-03-26,118,472,0,True
453,2,2024-03-27,WH-002,0,0,False,18.38,2024-03-27,118,472,0,True
454,2,2024-03-28,WH-002,0,0,False,18.34,2024-03-28,118,472,0,True
455,2,2024-03-29,WH-002,0,0,False,18.83,2024-03-29,118,472,0,True
456,2,2024-03-30,WH-002,0,0,False,18.19,2024-03-30,118,472,0,True
457,2,2024-03-31,WH-002,0,0,False,18.48,2024-03-31,118,472,0,True
458,2,2024-04-01,WH-002,0,0,False,18.27,2024-04-01,118,472,0,True
459,2,2024-04-02,WH-002,0,0,False,18.76,2024-04-02,118,472,0,True
460,2,2024-04-03,WH-002,0,0,False,18.21,2024-04-03,118,472,0,True
461,2,2024-04-04,WH-002,0,0,False,18.55,2024-04-04,118,472,0,True
462,2,2024-04-05,WH-002,0,0,False,19.09,2024-04-05,118,472,0,True
463,2,2024-04-06,WH-002,0,0,False,18.87,2024-04-06,118,472,0,True
464,2,2024-04-07,WH-002,0,0,False,18.14,2024-04-07,118,472,0,True
465,2,2024-04-08,WH-002,0,0,False,18.43,2024-04-08,118,472,0,True
466,2,2024-04-09,WH-002,0,0,False,18.69,2024-04-09,118,472,0,True
467,2,2024-04-10,WH-002,0,0,False,18.9,2024-04-10,118,472,0,True
468,2,2024-04-11,WH-002,0,0,False,18.35,2024-04-11,118,472,0,True
469,2,2024-04-12,WH-002,0,0,False,19.01,2024-04-12,118,472,0,True
470,2,2024-04-13,WH-002,0,0,False,18.12,2024-04-13,118,472,0,True
471,2,2024-04-14,WH-002,0,0,False,18.21,2024-04-14,118,472,0,True
472,2,2024-04-15,WH-002,0,0,False,18.53,2024-04-15,118,472,0,True
473,2,2024-04-16,WH-002,0,0,False,19.09,2024-04-16,118,472,0,True
474,2,2024-04-17,WH-002,0,0,False,18.96,2024-04-17,118,472,0,True
475,2,2024-04-18,WH-002,458,25,False,18.86,2024-04-18,118,472,433,False
476,2,2024-04-19,WH-002,453,58,False,18.81,2024-04-19,118,472,395,False
477,2,2024-04-20,WH-002,427,33,False,18.09,2024-04-20,118,472,394,False
478,2,2024-04-21,WH-002,415,93,False,18.79,2024-04-21,118,472,322,False
479,2,2024-04-22,WH-002,405,76,False,18.54,2024-04-22,118,472,329,False
480,2,2024-04-23,WH-002,384,91,False,18.5,2024-04-23,118,472,293,False
481,2,2024-04-24,WH-002,367,26,False,18.86,2024-04-24,118,472,341,False
482,2,2024-04-25,WH-002,321,69,False,18.93,2024-04-25,118,472,252,False
483,2,2024-04-26,WH-002,314,77,False,18.67,2024-04-26,118,472,237,False
484,2,2024-04-27,WH-002,303,39,False,18.82,2024-04-27,118,472,264,False
485,2,2024-04-28,WH-002,289,28,False,18.07,2024-04-28,118,472,261,False
486,2,2024-04-29,WH-002,260,7,False,18.37,2024-04-29,118,472,253,False
487,2,2024-04-30,WH-002,239,45,False,18.72,2024-04-30,118,472,194,False
488,2,2024-05-01,WH-002,212,26,False,18.0,2024-05-01,118,472,186,False
489,2,2024-05-02,WH-002,169,33,False,19.03,2024-05-02,118,472,136,False
490,2,2024-05-03,WH-002,147,33,False,18.42,2024-05-03,118,472,114,True
491,2,2024-05-04,WH-002,124,11,False,18.11,2024-05-04,118,472,113,True
492,2,2024-05-05,WH-002,116,12,True,19.04,2024-05-05,118,472,104,True
493,2,2024-05-06,WH-002,80,8,False,18.35,2024-05-06,118,472,72,True
494,2,2024-05-07,WH-002,60,3,False,18.53,2024-05-07,118,472,57,True
495,2,2024-05-08,WH-002,28,0,False,18.88,2024-05-08,118,472,28,True
496,2,2024-05-09,WH-002,12,1,False,18.36,2024-05-09,118,472,11,True
497,2,2024-05-10,WH-002,0,0,False,19.02,2024-05-10,118,472,0,True
498,2,2024-05-11,WH-002,0,0,False,18.19,2024-05-11,118,472,0,True
499,2,2024-05-12,WH-002,0,0,False,19.05,2024-05-12,118,472,0,True
500,2,2024-05-13,WH-002,0,0,False,18.66,2024-05-13,118,472,0,True
501,2,2024-05-14,WH-002,0,0,False,18.8,2024-05-14,118,472,0,True
502,2,2024-05-15,WH-002,0,0,False,19.04,2024-05-15,118,472,0,True
503,2,2024-05-16,WH-002,0,0,False,18.95,2024-05-16,118,472,0,True
504,2,2024-05-17,WH-002,0,0,False,18.13,2024-05-17,118,472,0,True
505,2,2024-05-18,WH-002,0,0,False,18.13,2024-05-18,118,472,0,True
506,2,2024-05-19,WH-002,0,0,False,18.85,2024-05-19,118,472,0,True
507,2,2024-05-20,WH-002,0,0,False,18.46,2024-05-20,118,472,0,True
508,2,2024-05-21,WH-002,0,0,False,18.56,2024-05-21,118,472,0,True
509,2,2024-05-22,WH-002,0,0,False,18.77,2024-05-22,118,472,0,True
510,2,2024-05-23,WH-002,0,0,False,18.85,2024-05-23,118,472,0,True
511,2,2024-05-24,WH-002,0,0,False,19.07,2024-05-24,118,472,0,True
512,2,2024-05-25,WH-002,0,0,False,18.81,2024-05-25,118,472,0,True
513,2,2024-05-26,WH-002,0,0,False,19.08,2024-05-26,118,472,0,True
514,2,2024-05-27,WH-002,0,0,False,18.02,2024-05-27,118,472,0,True
515,2,2024-05-28,WH-002,0,0,False,18.66,2024-05-28,118,472,0,True
516,2,2024-05-29,WH-002,0,0,False,18.07,2024-05-29,118,472,0,True
517,2,2024-05-30,WH-002,0,0,False,19.07,2024-05-30,118,472,0,True
518,2,2024-05-31,WH-002,0,0,False,18.46,2024-05-31,118,472,0,True
519,2,2024-06-01,WH-002,0,0,False,18.43,2024-06-01,118,472,0,True
520,2,2024-06-02,WH-002,0,0,False,18.76,2024-06-02,118,472,0,True
521,2,2024-06-03,WH-002,0,0,False,18.89,2024-06-03,118,472,0,True
522,2,2024-06-04,WH-002,0,0,False,18.09,2024-06-04,118,472,0,True
523,2,2024-06-05,WH-002,0,0,False,18.64,2024-06-05,118,472,0,True
524,2,2024-06-06,WH-002,0,0,False,19.0,2024-06-06,118,472,0,True
525,2,2024-06-07,WH-002,0,0,False,18.73,2024-06-07,118,472,0,True
526,2,2024-06-08,WH-002,469,23,False,18.18,2024-06-08,118,472,446,False
527,2,2024-06-09,WH-002,457,89,False,18.1,2024-06-09,118,472,368,False
528,2,2024-06-10,WH-002,444,35,False,18.38,2024-06-10,118,472,409,False
529,2,2024-06-11,WH-002,425,43,False,18.59,2024-06-11,118,472,382,False
530,2,2024-06-12,WH-002,415,60,False,18.59,2024-06-12,118,472,355,False
531,2,2024-06-13,WH-002,399,8,False,18.11,2024-06-13,118,472,391,False
532,2,2024-06-14,WH-002,388,86,False,18.58,2024-06-14,118,472,302,False
533,2,2024-06-15,WH-002,381,35,False,18.13,2024-06-15,118,472,346,False
534,2,2024-06-16,WH-002,379,12,False,18.7,2024-06-16,118,472,367,False
535,2,2024-06-17,WH-002,355,53,False,18.28,2024-06-17,118,472,302,False
536,2,2024-06-18,WH-002,344,5,False,19.04,2024-06-18,118,472,339,False
537,2,2024-06-19,WH-002,319,36,False,18.98,2024-06-19,118,472,283,False
538,2,2024-06-20,WH-002,299,54,False,18.36,2024-06-20,118,472,245,False
539,2,2024-06-21,WH-002,286,70,False,18.78,2024-06-21,118,472,216,False
540,2,2024-06-22,WH-002,260,60,False,18.06,2024-06-22,118,472,200,False
541,2,2024-06-23,WH-002,257,63,False,18.03,2024-06-23,118,472,194,False
542,2,2024-06-24,WH-002,229,36,False,18.55,2024-06-24,118,472,193,False
543,2,2024-06-25,WH-002,222,34,False,18.01,2024-06-25,118,472,188,False
544,2,2024-06-26,WH-002,216,4,False,18.98,2024-06-26,118,472,212,False
545,2,2024-06-27,WH-002,184,36,False,18.26,2024-06-27,118,472,148,False
546,2,2024-06-28,WH-002,179,33,False,18.82,2024-06-28,118,472,146,False
547,2,2024-06-29,WH-002,172,43,False,19.07,2024-06-29,118,472,129,False
548,2,2024-06-30,WH-002,163,0,False,18.39,2024-06-30,118,472,163,False
549,2,2024-07-01,WH-002,140,22,False,18.41,2024-07-01,118,472,118,True
550,2,2024-07-02,WH-002,118,20,True,18.24,2024-07-02,118,472,98,True
551,2,2024-07-03,WH-002,99,12,False,18.76,2024-07-03,118,472,87,True
552,2,2024-07-04,WH-002,91,21,False,18.07,2024-07-04,118,472,70,True
553,2,2024-07-05,WH-002,88,16,False,18.09,2024-07-05,118,472,72,True
554,2,2024-07-06,WH-002,77,4,False,18.15,2024-07-06,118,472,73,True
555,2,2024-07-07,WH-002,69,10,False,19.08,2024-07-07,118,472,59,True
556,2,2024-07-08,WH-002,41,0,False,18.73,2024-07-08,118,472,41,True
557,2,2024-07-09,WH-002,26,5,False,18.73,2024-07-09,118,472,21,True
558,2,2024-07-10,WH-002,0,0,False,18.77,2024-07-10,118,472,0,True
559,2,2024-07-11,WH-002,0,0,False,18.62,2024-07-11,118,472,0,True
560,2,2024-07-12,WH-002,0,0,False,18.88,2024-07-12,118,472,0,True
561,2,2024-07-13,WH-002,0,0,False,18.64,2024-07-13,118,472,0,True
562,2,2024-07-14,WH-002,0,0,False,18.15,2024-07-14,118,472,0,True
563,2,2024-07-15,WH-002,0,0,False,18.15,2024-07-15,118,472,0,True
564,2,2024-07-16,WH-002,0,0,False,18.09,2024-07-16,118,472,0,True
565,2,2024-07-17,WH-002,0,0,False,18.21,2024-07-17,118,472,0,True
566,2,2024-07-18,WH-002,0,0,False,18.04,2024-07-18,118,472,0,True
567,2,2024-07-19,WH-002,0,0,False,18.47,2024-07-19,118,472,0,True
568,2,2024-07-20,WH-002,0,0,False,18.22,2024-07-20,118,472,0,True
569,2,2024-07-21,WH-002,0,0,False,18.68,2024-07-21,118,472,0,True
570,2,2024-07-22,WH-002,0,0,False,19.07,2024-07-22,118,472,0,True
571,2,2024-07-23,WH-002,0,0,False,18.31,2024-07-23,118,472,0,True
572,2,2024-07-24,WH-002,0,0,False,18.08,2024-07-24,118,472,0,True
573,2,2024-07-25,WH-002,0,0,False,18.66,2024-07-25,118,472,0,True
574,2,2024-07-26,WH-002,0,0,False,18.33,2024-07-26,118,472,0,True
575,2,2024-07-27,WH-002,0,0,False,18.39,2024-07-27,118,472,0,True
576,2,2024-07-28,WH-002,0,0,False,19.1,2024-07-28,118,472,0,True
577,2,2024-07-29,WH-002,0,0,False,18.38,2024-07-29,118,472,0,True
578,2,2024-07-30,WH-002,0,0,False,18.36,2024-07-30,118,472,0,True
579,2,2024-07-31,WH-002,0,0,False,18.22,2024-07-31,118,472,0,True
580,2,2024-08-01,WH-002,0,0,False,18.84,2024-08-01,118,472,0,True
581,2,2024-08-02,WH-002,0,0,False,18.66,2024-08-02,118,472,0,True
582,2,2024-08-03,WH-002,0,0,False,18.12,2024-08-03,118,472,0,True
583,2,2024-08-04,WH-002,0,0,False,18.88,2024-08-04,118,472,0,True
584,2,2024-08-05,WH-002,432,61,False,18.93,2024-08-05,118,472,371,False
585,2,2024-08-06,WH-002,420,15,False,18.16,2024-08-06,118,472,405,False
586,2,2024-08-07,WH-002,393,49,False,18.73,2024-08-07,118,472,344,False
587,2,2024-08-08,WH-002,360,32,False,19.02,2024-08-08,118,472,328,False
588,2,2024-08-09,WH-002,340,64,False,18.45,2024-08-09,118,472,276,False
589,2,2024-08-10,WH-002,326,42,False,18.53,2024-08-10,118,472,284,False
590,2,2024-08-11,WH-002,315,29,False,18.67,2024-08-11,118,472,286,False
591,2,2024-08-12,WH-002,296,8,False,18.79,2024-08-12,118,472,288,False
592,2,2024-08-13,WH-002,291,35,False,18.64,2024-08-13,118,472,256,False
593,2,2024-08-14,WH-002,279,3,False,18.15,2024-08-14,118,472,276,False
594,2,2024-08-15,WH-002,248,59,False,18.44,2024-08-15,118,472,189,False
595,2,2024-08-16,WH-002,222,13,False,18.91,2024-08-16,118,472,209,False
596,2,2024-08-17,WH-002,220,0,False,18.8,2024-08-17,118,472,220,False
597,2,2024-08-18,WH-002,193,9,False,18.79,2024-08-18,118,472,184,False
598,2,2024-08-19,WH-002,188,42,False,18.61,2024-08-19,118,472,146,False
599,2,2024-08-20,WH-002,160,14,False,18.42,2024-08-20,118,472,146,False
600,2,2024-08-21,WH-002,125,24,False,18.35,2024-08-21,118,472,101,True
601,2,2024-08-22,WH-002,99,4,True,18.17,2024-08-22,118,472,95,True
602,2,2024-08-23,WH-002,82,4,False,18.48,2024-08-23,118,472,78,True
603,2,2024-08-24,WH-002,54,9,False,18.47,2024-08-24,118,472,45,True
604,2,2024-08-25,WH-002,45,0,False,18.84,2024-08-25,118,472,45,True
605,2,2024-08-26,WH-002,20,2,False,18.34,2024-08-26,118,472,18,True
606,2,2024-08-27,WH-002,2,0,False,18.41,2024-08-27,118,472,2,True
607,2,2024-08-28,WH-002,0,0,False,18.61,2024-08-28,118,472,0,True
608,2,2024-08-29,WH-002,0,0,False,19.07,2024-08-29,118,472,0,True
609,2,2024-08-30,WH-002,0,0,False,18.24,2024-08-30,118,472,0,True
610,2,2024-08-31,WH-002,0,0,False,18.69,2024-08-31,118,472,0,True
611,2,2024-09-01,WH-002,0,0,False,18.69,2024-09-01,118,472,0,True
612,2,2024-09-02,WH-002,0,0,False,18.71,2024-09-02,118,472,0,True
613,2,2024-09-03,WH-002,0,0,False,18.91,2024-09-03,118,472,0,True
614,2,2024-09-04,WH-002,0,0,False,18.33,2024-09-04,118,472,0,True
615,2,2024-09-05,WH-002,0,0,False,18.15,2024-09-05,118,472,0,True
616,2,2024-09-06,WH-002,0,0,False,18.51,2024-09-06,118,472,0,True
617,2,2024-09-07,WH-002,0,0,False,19.01,2024-09-07,118,472,0,True
618,2,2024-09-08,WH-002,0,0,False,18.5,2024-09-08,118,472,0,True
619,2,2024-09-09,WH-002,0,0,False,18.55,2024-09-09,118,472,0,True
620,2,2024-09-10,WH-002,0,0,False,18.36,2024-09-10,118,472,0,True
621,2,2024-09-11,WH-002,0,0,False,19.05,2024-09-11,118,472,0,True
622,2,2024-09-12,WH-002,0,0,False,18.55,2024-09-12,118,472,0,True
623,2,2024-09-13,WH-002,0,0,False,19.08,2024-09-13,118,472,0,True
624,2,2024-09-14,WH-002,0,0,False,18.58,2024-09-14,118,472,0,True
625,2,2024-09-15,WH-002,0,0,False,19.05,2024-09-15,118,472,0,True
626,2,2024-09-16,WH-002,0,0,False,18.51,2024-09-16,118,472,0,True
627,2,2024-09-17,WH-002,0,0,False,18.01,2024-09-17,118,472,0,True
628,2,2024-09-18,WH-002,0,0,False,18.39,2024-09-18,118,472,0,True
629,2,2024-09-19,WH-002,0,0,False,18.38,2024-09-19,118,472,0,True
630,2,2024-09-20,WH-002,0,0,False,18.92,2024-09-20,118,472,0,True
631,2,2024-09-21,WH-002,0,0,False,18.94,2024-09-21,118,472,0,True
632,2,2024-09-22,WH-002,0,0,False,18.99,2024-09-22,118,472,0,True
633,2,2024-09-23,WH-002,0,0,False,18.24,2024-09-23,118,472,0,True
634,2,2024-09-24,WH-002,0,0,False,18.8,2024-09-24,118,472,0,True
635,2,2024-09-25,WH-002,442,38,False,18.52,2024-09-25,118,472,404,False
636,2,2024-09-26,WH-002,391,78,False,18.6,2024-09-26,118,472,313,False
637,2,2024-09-27,WH-002,374,10,False,18.02,2024-09-27,118,472,364,False
638,2,2024-09-28,WH-002,359,30,False,18.87,2024-09-28,118,472,329,False
639,2,2024-09-29,WH-002,357,61,False,18.79,2024-09-29,118,472,296,False
640,2,2024-09-30,WH-002,328,55,False,18.46,2024-09-30,118,472,273,False
641,2,2024-10-01,WH-002,294,27,False,18.77,2024-10-01,118,472,267,False
642,2,2024-10-02,WH-002,248,38,False,18.21,2024-10-02,118,472,210,False
643,2,2024-10-03,WH-002,234,8,False,18.79,2024-10-03,118,472,226,False
644,2,2024-10-04,WH-002,208,50,False,18.64,2024-10-04,118,472,158,False
645,2,2024-10-05,WH-002,193,7,False,18.14,2024-10-05,118,472,186,False
646,2,2024-10-06,WH-002,178,0,False,18.5,2024-10-06,118,472,178,False
647,2,2024-10-07,WH-002,171,16,False,18.94,2024-10-07,118,472,155,False
648,2,2024-10-08,WH-002,116,24,True,18.21,2024-10-08,118,472,92,True
