forecast_id,product_id,forecast_date,generated_at,model_name,model_version,predicted_demand,lower_bound_95,upper_bound_95,actual_demand,mae,mape,confidence_score,horizon_days
210,3,2024-10-26,2024-10-19,xgboost_demand_v1,1.0.0,13.5,10.8,16.2,18.0,4.5,23.6842,0.9,7
211,3,2024-10-27,2024-10-20,xgboost_demand_v1,1.0.0,16.61,13.29,19.93,8.0,8.61,95.6667,0.893,7
212,3,2024-10-28,2024-10-21,xgboost_demand_v1,1.0.0,20.14,16.11,24.17,4.0,16.14,100.0,0.8055,7
213,3,2024-10-29,2024-10-22,xgboost_demand_v1,1.0.0,18.95,15.16,22.74,3.0,15.95,100.0,0.758,7
214,3,2024-10-30,2024-10-23,xgboost_demand_v1,1.0.0,24.56,19.65,29.47,11.0,13.56,100.0,0.9825,7
215,3,2024-10-31,2024-10-24,xgboost_demand_v1,1.0.0,24.84,19.87,29.81,5.0,19.84,100.0,0.99,7
216,3,2024-11-01,2024-10-25,xgboost_demand_v1,1.0.0,25.07,20.06,30.08,0.0,25.07,100.0,0.9442,7
217,3,2024-11-02,2024-10-26,xgboost_demand_v1,1.0.0,13.11,10.49,15.73,0.0,13.11,100.0,0.9202,7
218,3,2024-11-03,2024-10-27,xgboost_demand_v1,1.0.0,13.2,10.56,15.84,0.0,13.2,100.0,0.9261,7
219,3,2024-11-04,2024-10-28,xgboost_demand_v1,1.0.0,28.84,23.07,34.61,5.0,23.84,100.0,0.7856,7
220,3,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,23.26,18.61,27.91,3.0,20.26,100.0,0.9793,7
221,3,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,22.17,17.74,26.6,7.0,15.17,100.0,0.9336,7
222,3,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,24.84,19.87,29.81,7.0,17.84,100.0,0.9543,7
223,3,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,22.33,17.86,26.8,5.0,17.33,100.0,0.9403,7
224,3,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,17.3,13.84,20.76,0.0,17.3,100.0,0.7857,7
225,3,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,14.82,11.86,17.78,6.0,8.82,100.0,0.96,7
226,3,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,22.71,18.17,27.25,4.0,18.71,100.0,0.9563,7
227,3,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,21.42,17.14,25.7,11.0,10.42,86.8333,0.9021,7
228,3,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,18.1,14.48,21.72,9.0,9.1,91.0,0.7621,7
229,3,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,24.39,19.51,29.27,6.0,18.39,100.0,0.9729,7
230,3,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,21.39,17.11,25.67,3.0,18.39,100.0,0.9007,7
231,3,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,11.18,8.94,13.42,2.0,9.18,100.0,0.7849,7
232,3,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,12.18,9.74,14.62,4.0,8.18,100.0,0.8548,7
233,3,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,27.39,21.91,32.87,26.0,1.39,5.1481,0.8467,7
234,3,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,23.12,18.5,27.74,12.0,11.12,85.5385,0.9736,7
235,3,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,24.31,19.45,29.17,12.0,12.31,94.6923,0.9766,7
236,3,2024-11-21,2024-11-14,xgboost_demand_v1,1.0.0,24.36,19.49,29.23,6.0,18.36,100.0,0.9742,7
237,3,2024-11-22,2024-11-15,xgboost_demand_v1,1.0.0,29.11,23.29,34.93,12.0,17.11,100.0,0.7743,7
238,3,2024-11-23,2024-11-16,xgboost_demand_v1,1.0.0,13.06,10.45,15.67,8.0,5.06,56.2222,0.9164,7
239,3,2024-11-24,2024-11-17,xgboost_demand_v1,1.0.0,14.03,11.22,16.84,2.0,12.03,100.0,0.9849,7
240,3,2024-11-25,2024-11-18,xgboost_demand_v1,1.0.0,26.52,21.22,31.82,10.0,16.52,100.0,0.8834,7
241,3,2024-11-26,2024-11-19,xgboost_demand_v1,1.0.0,23.75,19.0,28.5,7.0,16.75,100.0,0.99,7
242,3,2024-11-27,2024-11-20,xgboost_demand_v1,1.0.0,24.66,19.73,29.59,10.0,14.66,100.0,0.9617,7
243,3,2024-11-28,2024-11-21,xgboost_demand_v1,1.0.0,23.28,18.62,27.94,7.0,16.28,100.0,0.9803,7
244,3,2024-11-29,2024-11-22,xgboost_demand_v1,1.0.0,53.65,42.92,64.38,20.0,33.65,100.0,0.9036,7
245,3,2024-11-30,2024-11-23,xgboost_demand_v1,1.0.0,35.57,28.46,42.68,19.0,16.57,82.85,0.8653,7
246,3,2024-12-01,2024-11-24,xgboost_demand_v1,1.0.0,26.14,20.91,31.37,12.0,14.14,100.0,0.9682,7
247,3,2024-12-02,2024-11-25,xgboost_demand_v1,1.0.0,26.37,21.1,31.64,7.0,19.37,100.0,0.945,7
248,3,2024-12-03,2024-11-26,xgboost_demand_v1,1.0.0,25.86,20.69,31.03,7.0,18.86,100.0,0.9657,7
249,3,2024-12-04,2024-11-27,xgboost_demand_v1,1.0.0,13.96,11.17,16.75,3.0,10.96,100.0,0.5584,7
250,3,2024-12-05,2024-11-28,xgboost_demand_v1,1.0.0,24.71,19.77,29.65,3.0,21.71,100.0,0.9882,7
251,3,2024-12-06,2024-11-29,xgboost_demand_v1,1.0.0,25.17,20.14,30.2,13.0,12.17,86.9286,0.99,7
252,3,2024-12-07,2024-11-30,xgboost_demand_v1,1.0.0,10.84,8.67,13.01,11.0,0.16,1.3333,0.7225,7
253,3,2024-12-08,2024-12-01,xgboost_demand_v1,1.0.0,12.61,10.09,15.13,6.0,6.61,94.4286,0.8408,7
254,3,2024-12-09,2024-12-02,xgboost_demand_v1,1.0.0,24.25,19.4,29.1,5.0,19.25,100.0,0.9699,7
255,3,2024-12-10,2024-12-03,xgboost_demand_v1,1.0.0,23.51,18.81,28.21,19.0,4.51,22.55,0.9405,7
256,3,2024-12-11,2024-12-04,xgboost_demand_v1,1.0.0,27.71,22.17,33.25,1.0,26.71,100.0,0.8916,7
257,3,2024-12-12,2024-12-05,xgboost_demand_v1,1.0.0,29.56,23.65,35.47,8.0,21.56,100.0,0.8178,7
258,3,2024-12-13,2024-12-06,xgboost_demand_v1,1.0.0,23.16,18.53,27.79,20.0,3.16,15.0476,0.9262,7
259,3,2024-12-14,2024-12-07,xgboost_demand_v1,1.0.0,13.4,10.72,16.08,0.0,13.4,100.0,0.8934,7
260,3,2024-12-15,2024-12-08,xgboost_demand_v1,1.0.0,14.88,11.9,17.86,5.0,9.88,100.0,0.99,7
261,3,2024-12-16,2024-12-09,xgboost_demand_v1,1.0.0,28.14,22.51,33.77,6.0,22.14,100.0,0.8745,7
262,3,2024-12-17,2024-12-10,xgboost_demand_v1,1.0.0,24.96,19.97,29.95,4.0,20.96,100.0,0.99,7
263,3,2024-12-18,2024-12-11,xgboost_demand_v1,1.0.0,28.18,22.54,33.82,3.0,25.18,100.0,0.8729,7
264,3,2024-12-19,2024-12-12,xgboost_demand_v1,1.0.0,28.23,22.58,33.88,1.0,27.23,100.0,0.871,7
265,3,2024-12-20,2024-12-13,xgboost_demand_v1,1.0.0,26.77,21.42,32.12,4.0,22.77,100.0,0.9291,7
266,3,2024-12-21,2024-12-14,xgboost_demand_v1,1.0.0,14.9,11.92,17.88,6.0,8.9,100.0,0.99,7
267,3,2024-12-22,2024-12-15,xgboost_demand_v1,1.0.0,13.05,10.44,15.66,2.0,11.05,100.0,0.8702,7
268,3,2024-12-23,2024-12-16,xgboost_demand_v1,1.0.0,25.53,20.42,30.64,2.0,23.53,100.0,0.9789,7
269,3,2024-12-24,2024-12-17,xgboost_demand_v1,1.0.0,44.07,35.26,52.88,39.0,5.07,12.675,0.9278,7
270,3,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,9.06,7.25,10.87,1.0,8.06,100.0,0.7924,7
271,3,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,28.3,22.64,33.96,4.0,24.3,100.0,0.8681,7
272,3,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,24.55,19.64,29.46,3.0,21.55,100.0,0.9821,7
273,3,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,14.81,11.85,17.77,2.0,12.81,100.0,0.9875,7
274,3,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,12.41,9.93,14.89,6.0,6.41,91.5714,0.827,7
275,3,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,23.56,18.85,28.27,6.0,17.56,100.0,0.9424,7
276,3,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,37.4,29.92,44.88,8.0,29.4,100.0,0.7534,7
277,4,2024-10-01,2024-09-24,xgboost_demand_v1,1.0.0,2.09,1.67,2.51,0.0,2.09,100.0,0.9529,7
278,4,2024-10-02,2024-09-25,xgboost_demand_v1,1.0.0,1.97,1.58,2.36,1.0,0.97,48.5,0.9871,7
279,4,2024-10-03,2024-09-26,xgboost_demand_v1,1.0.0,2.1,1.68,2.52,1.0,1.1,55.0,0.9496,7
280,4,2024-10-04,2024-09-27,xgboost_demand_v1,1.0.0,1.93,1.54,2.32,2.0,0.07,2.3333,0.9665,7
281,4,2024-10-05,2024-09-28,xgboost_demand_v1,1.0.0,1.19,0.95,1.43,2.0,0.81,27.0,0.99,7
282,4,2024-10-06,2024-09-29,xgboost_demand_v1,1.0.0,1.2,0.96,1.44,0.0,1.2,100.0,0.99,7
283,4,2024-10-07,2024-09-30,xgboost_demand_v1,1.0.0,2.42,1.94,2.9,2.0,0.42,14.0,0.7913,7
284,4,2024-10-08,2024-10-01,xgboost_demand_v1,1.0.0,1.46,1.17,1.75,1.0,0.46,23.0,0.732,7
285,4,2024-10-09,2024-10-02,xgboost_demand_v1,1.0.0,1.83,1.46,2.2,4.0,2.17,43.4,0.9132,7
286,4,2024-10-10,2024-10-03,xgboost_demand_v1,1.0.0,1.45,1.16,1.74,2.0,0.55,18.3333,0.7243,7
287,4,2024-10-11,2024-10-04,xgboost_demand_v1,1.0.0,1.89,1.51,2.27,2.0,0.11,3.6667,0.9457,7
288,4,2024-10-12,2024-10-05,xgboost_demand_v1,1.0.0,1.18,0.94,1.42,1.0,0.18,9.0,0.9863,7
289,4,2024-10-13,2024-10-06,xgboost_demand_v1,1.0.0,1.29,1.03,1.55,0.0,1.29,100.0,0.9269,7
290,4,2024-10-14,2024-10-07,xgboost_demand_v1,1.0.0,1.72,1.38,2.06,1.0,0.72,36.0,0.8595,7
291,4,2024-10-15,2024-10-08,xgboost_demand_v1,1.0.0,1.79,1.43,2.15,1.0,0.79,39.5,0.8953,7
292,4,2024-10-16,2024-10-09,xgboost_demand_v1,1.0.0,2.16,1.73,2.59,3.0,0.84,21.0,0.9211,7
293,4,2024-10-17,2024-10-10,xgboost_demand_v1,1.0.0,2.12,1.7,2.54,1.0,1.12,56.0,0.9419,7
294,4,2024-10-18,2024-10-11,xgboost_demand_v1,1.0.0,1.93,1.54,2.32,3.0,1.07,26.75,0.9631,7
295,4,2024-10-19,2024-10-12,xgboost_demand_v1,1.0.0,0.86,0.69,1.03,1.0,0.14,7.0,0.717,7
296,4,2024-10-20,2024-10-13,xgboost_demand_v1,1.0.0,1.19,0.95,1.43,2.0,0.81,27.0,0.99,7
297,4,2024-10-21,2024-10-14,xgboost_demand_v1,1.0.0,2.05,1.64,2.46,1.0,1.05,52.5,0.976,7
298,4,2024-10-22,2024-10-15,xgboost_demand_v1,1.0.0,2.03,1.62,2.44,1.0,1.03,51.5,0.9869,7
299,4,2024-10-23,2024-10-16,xgboost_demand_v1,1.0.0,1.6,1.28,1.92,3.0,1.4,35.0,0.802,7
300,4,2024-10-24,2024-10-17,xgboost_demand_v1,1.0.0,1.72,1.38,2.06,1.0,0.72,36.0,0.8613,7
301,4,2024-10-25,2024-10-18,xgboost_demand_v1,1.0.0,2.21,1.77,2.65,1.0,1.21,60.5,0.8965,7
302,4,2024-10-26,2024-10-19,xgboost_demand_v1,1.0.0,1.42,1.14,1.7,2.0,0.58,19.3333,0.8128,7
303,4,2024-10-27,2024-10-20,xgboost_demand_v1,1.0.0,1.32,1.06,1.58,1.0,0.32,16.0,0.9012,7
304,4,2024-10-28,2024-10-21,xgboost_demand_v1,1.0.0,1.88,1.5,2.26,0.0,1.88,100.0,0.9395,7
305,4,2024-10-29,2024-10-22,xgboost_demand_v1,1.0.0,1.92,1.54,2.3,1.0,0.92,46.0,0.959,7
306,4,2024-10-30,2024-10-23,xgboost_demand_v1,1.0.0,1.76,1.41,2.11,0.0,1.76,100.0,0.8803,7
307,4,2024-10-31,2024-10-24,xgboost_demand_v1,1.0.0,2.11,1.69,2.53,2.0,0.11,3.6667,0.9443,7
308,4,2024-11-01,2024-10-25,xgboost_demand_v1,1.0.0,2.52,2.02,3.02,1.0,1.52,76.0,0.8566,7
309,4,2024-11-02,2024-10-26,xgboost_demand_v1,1.0.0,1.44,1.15,1.73,1.0,0.44,22.0,0.9074,7
310,4,2024-11-03,2024-10-27,xgboost_demand_v1,1.0.0,1.42,1.14,1.7,1.0,0.42,21.0,0.925,7
311,4,2024-11-04,2024-10-28,xgboost_demand_v1,1.0.0,2.01,1.61,2.41,1.0,1.01,50.5,0.9117,7
312,4,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,2.12,1.7,2.54,1.0,1.12,56.0,0.9638,7
313,4,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,2.07,1.66,2.48,1.0,1.07,53.5,0.9401,7
314,4,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,2.41,1.93,2.89,1.0,1.41,70.5,0.9027,7
315,4,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,2.21,1.77,2.65,2.0,0.21,7.0,0.99,7
316,4,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,1.47,1.18,1.76,0.0,1.47,100.0,0.8836,7
317,4,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,1.38,1.1,1.66,1.0,0.38,19.0,0.9521,7
318,4,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,1.97,1.58,2.36,3.0,1.03,25.75,0.8963,7
319,4,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,1.8,1.44,2.16,1.0,0.8,40.0,0.8195,7
320,4,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,2.72,2.18,3.26,1.0,1.72,86.0,0.764,7
321,4,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,2.09,1.67,2.51,2.0,0.09,3.0,0.9491,7
322,4,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,2.23,1.78,2.68,3.0,0.77,19.25,0.9864,7
323,4,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,1.6,1.28,1.92,1.0,0.6,30.0,0.7907,7
324,4,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,1.4,1.12,1.68,1.0,0.4,20.0,0.9392,7
325,4,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,1.93,1.54,2.32,2.0,0.07,2.3333,0.8758,7
326,4,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,2.22,1.78,2.66,1.0,1.22,61.0,0.99,7
327,4,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,2.59,2.07,3.11,1.0,1.59,79.5,0.823,7
328,4,2024-11-21,2024-11-14,xgboost_demand_v1,1.0.0,2.29,1.83,2.75,2.0,0.29,9.6667,0.9579,7
329,4,2024-11-22,2024-11-15,xgboost_demand_v1,1.0.0,3.09,2.47,3.71,1.0,2.09,100.0,0.5955,7
330,4,2024-11-23,2024-11-16,xgboost_demand_v1,1.0.0,1.0,0.8,1.2,0.0,1.0,100.0,0.7576,7
331,4,2024-11-24,2024-11-17,xgboost_demand_v1,1.0.0,1.26,1.01,1.51,1.0,0.26,13.0,0.9534,7
332,4,2024-11-25,2024-11-18,xgboost_demand_v1,1.0.0,1.84,1.47,2.21,2.0,0.16,5.3333,0.8368,7
333,4,2024-11-26,2024-11-19,xgboost_demand_v1,1.0.0,2.39,1.91,2.87,1.0,1.39,69.5,0.9133,7
334,4,2024-11-27,2024-11-20,xgboost_demand_v1,1.0.0,1.86,1.49,2.23,0.0,1.86,100.0,0.8456,7
335,4,2024-11-28,2024-11-21,xgboost_demand_v1,1.0.0,1.99,1.59,2.39,1.0,0.99,49.5,0.9059,7
336,4,2024-11-29,2024-11-22,xgboost_demand_v1,1.0.0,5.1,4.08,6.12,3.0,2.1,52.5,0.927,7
337,4,2024-11-30,2024-11-23,xgboost_demand_v1,1.0.0,2.97,2.38,3.56,3.0,0.03,0.75,0.9786,7
338,4,2024-12-01,2024-11-24,xgboost_demand_v1,1.0.0,2.53,2.02,3.04,2.0,0.53,17.6667,0.9774,7
339,4,2024-12-02,2024-11-25,xgboost_demand_v1,1.0.0,2.68,2.14,3.22,2.0,0.68,22.6667,0.8831,7
340,4,2024-12-03,2024-11-26,xgboost_demand_v1,1.0.0,2.09,1.67,2.51,3.0,0.91,22.75,0.8717,7
341,4,2024-12-04,2024-11-27,xgboost_demand_v1,1.0.0,2.52,2.02,3.02,1.0,1.52,76.0,0.952,7
342,4,2024-12-05,2024-11-28,xgboost_demand_v1,1.0.0,2.34,1.87,2.81,1.0,1.34,67.0,0.9743,7
343,4,2024-12-06,2024-11-29,xgboost_demand_v1,1.0.0,1.84,1.47,2.21,1.0,0.84,42.0,0.768,7
344,4,2024-12-07,2024-11-30,xgboost_demand_v1,1.0.0,1.63,1.3,1.96,0.0,1.63,100.0,0.8669,7
345,4,2024-12-08,2024-12-01,xgboost_demand_v1,1.0.0,1.31,1.05,1.57,1.0,0.31,15.5,0.9116,7
346,4,2024-12-09,2024-12-02,xgboost_demand_v1,1.0.0,2.44,1.95,2.93,1.0,1.44,72.0,0.9822,7
347,4,2024-12-10,2024-12-03,xgboost_demand_v1,1.0.0,2.14,1.71,2.57,2.0,0.14,4.6667,0.8896,7
348,4,2024-12-11,2024-12-04,xgboost_demand_v1,1.0.0,3.21,2.57,3.85,2.0,1.21,40.3333,0.6622,7
349,4,2024-12-12,2024-12-05,xgboost_demand_v1,1.0.0,2.87,2.3,3.44,3.0,0.13,3.25,0.8058,7
350,4,2024-12-13,2024-12-06,xgboost_demand_v1,1.0.0,2.26,1.81,2.71,1.0,1.26,63.0,0.9417,7
351,4,2024-12-14,2024-12-07,xgboost_demand_v1,1.0.0,1.49,1.19,1.79,1.0,0.49,24.5,0.9672,7
352,4,2024-12-15,2024-12-08,xgboost_demand_v1,1.0.0,1.49,1.19,1.79,0.0,1.49,100.0,0.9654,7
353,4,2024-12-16,2024-12-09,xgboost_demand_v1,1.0.0,1.99,1.59,2.39,2.0,0.01,0.3333,0.8312,7
354,4,2024-12-17,2024-12-10,xgboost_demand_v1,1.0.0,2.58,2.06,3.1,2.0,0.58,19.3333,0.9236,7
355,4,2024-12-18,2024-12-11,xgboost_demand_v1,1.0.0,2.41,1.93,2.89,3.0,0.59,14.75,0.99,7
356,4,2024-12-19,2024-12-12,xgboost_demand_v1,1.0.0,2.71,2.17,3.25,2.0,0.71,23.6667,0.8707,7
357,4,2024-12-20,2024-12-13,xgboost_demand_v1,1.0.0,2.36,1.89,2.83,1.0,1.36,68.0,0.9813,7
358,4,2024-12-21,2024-12-14,xgboost_demand_v1,1.0.0,1.24,0.99,1.49,2.0,0.76,25.3333,0.8621,7
359,4,2024-12-22,2024-12-15,xgboost_demand_v1,1.0.0,1.31,1.05,1.57,2.0,0.69,23.0,0.9083,7
360,4,2024-12-23,2024-12-16,xgboost_demand_v1,1.0.0,2.05,1.64,2.46,1.0,1.05,52.5,0.854,7
361,4,2024-12-24,2024-12-17,xgboost_demand_v1,1.0.0,4.64,3.71,5.57,6.0,1.36,19.4286,0.9824,7
362,4,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,0.78,0.62,0.94,0.0,0.78,78.0,0.9136,7
363,4,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,1.99,1.59,2.39,2.0,0.01,0.3333,0.8294,7
364,4,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,2.51,2.01,3.01,1.0,1.51,75.5,0.954,7
365,4,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,1.57,1.26,1.88,0.0,1.57,100.0,0.9131,7
366,4,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,1.52,1.22,1.82,0.0,1.52,100.0,0.9459,7
367,4,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,2.01,1.61,2.41,1.0,1.01,50.5,0.837,7
368,4,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,3.47,2.78,4.16,2.0,1.47,49.0,0.7962,7
369,5,2024-10-01,2024-09-24,xgboost_demand_v1,1.0.0,11.46,9.17,13.75,9.0,2.46,24.6,0.958,7
370,5,2024-10-02,2024-09-25,xgboost_demand_v1,1.0.0,8.89,7.11,10.67,2.0,6.89,100.0,0.8079,7
371,5,2024-10-03,2024-09-26,xgboost_demand_v1,1.0.0,10.24,8.19,12.29,10.0,0.24,2.1818,0.9311,7
372,5,2024-10-04,2024-09-27,xgboost_demand_v1,1.0.0,10.2,8.16,12.24,3.0,7.2,100.0,0.9274,7
373,5,2024-10-05,2024-09-28,xgboost_demand_v1,1.0.0,6.41,5.13,7.69,1.0,5.41,100.0,0.9713,7
374,5,2024-10-06,2024-09-29,xgboost_demand_v1,1.0.0,7.76,6.21,9.31,9.0,1.24,12.4,0.8243,7
375,5,2024-10-07,2024-09-30,xgboost_demand_v1,1.0.0,11.32,9.06,13.58,8.0,3.32,36.8889,0.9705,7
376,5,2024-10-08,2024-10-01,xgboost_demand_v1,1.0.0,10.81,8.65,12.97,1.0,9.81,100.0,0.9826,7
377,5,2024-10-09,2024-10-02,xgboost_demand_v1,1.0.0,13.08,10.46,15.7,11.0,2.08,17.3333,0.8111,7
378,5,2024-10-10,2024-10-03,xgboost_demand_v1,1.0.0,11.64,9.31,13.97,1.0,10.64,100.0,0.9414,7
379,5,2024-10-11,2024-10-04,xgboost_demand_v1,1.0.0,13.79,11.03,16.55,8.0,5.79,64.3333,0.7465,7
380,5,2024-10-12,2024-10-05,xgboost_demand_v1,1.0.0,6.69,5.35,8.03,7.0,0.31,3.875,0.9868,7
381,5,2024-10-13,2024-10-06,xgboost_demand_v1,1.0.0,7.88,6.3,9.46,8.0,0.12,1.3333,0.8063,7
382,5,2024-10-14,2024-10-07,xgboost_demand_v1,1.0.0,8.26,6.61,9.91,3.0,5.26,100.0,0.7508,7
383,5,2024-10-15,2024-10-08,xgboost_demand_v1,1.0.0,11.99,9.59,14.39,2.0,9.99,100.0,0.9102,7
384,5,2024-10-16,2024-10-09,xgboost_demand_v1,1.0.0,10.77,8.62,12.92,9.0,1.77,17.7,0.979,7
385,5,2024-10-17,2024-10-10,xgboost_demand_v1,1.0.0,11.37,9.1,13.64,6.0,5.37,76.7143,0.9662,7
386,5,2024-10-18,2024-10-11,xgboost_demand_v1,1.0.0,11.57,9.26,13.88,4.0,7.57,100.0,0.948,7
387,5,2024-10-19,2024-10-12,xgboost_demand_v1,1.0.0,7.13,5.7,8.56,4.0,3.13,62.6,0.9204,7
388,5,2024-10-20,2024-10-13,xgboost_demand_v1,1.0.0,7.9,6.32,9.48,8.0,0.1,1.1111,0.8028,7
389,5,2024-10-21,2024-10-14,xgboost_demand_v1,1.0.0,11.75,9.4,14.1,4.0,7.75,100.0,0.9315,7
390,5,2024-10-22,2024-10-15,xgboost_demand_v1,1.0.0,11.02,8.82,13.22,5.0,6.02,100.0,0.99,7
391,5,2024-10-23,2024-10-16,xgboost_demand_v1,1.0.0,11.67,9.34,14.0,1.0,10.67,100.0,0.9386,7
392,5,2024-10-24,2024-10-17,xgboost_demand_v1,1.0.0,9.83,7.86,11.8,7.0,2.83,35.375,0.8938,7
393,5,2024-10-25,2024-10-18,xgboost_demand_v1,1.0.0,13.54,10.83,16.25,6.0,7.54,100.0,0.7688,7
394,5,2024-10-26,2024-10-19,xgboost_demand_v1,1.0.0,6.09,4.87,7.31,1.0,5.09,100.0,0.9225,7
395,5,2024-10-27,2024-10-20,xgboost_demand_v1,1.0.0,7.24,5.79,8.69,4.0,3.24,64.8,0.9032,7
396,5,2024-10-28,2024-10-21,xgboost_demand_v1,1.0.0,12.67,10.14,15.2,4.0,8.67,100.0,0.8483,7
397,5,2024-10-29,2024-10-22,xgboost_demand_v1,1.0.0,11.8,9.44,14.16,5.0,6.8,100.0,0.9275,7
398,5,2024-10-30,2024-10-23,xgboost_demand_v1,1.0.0,10.19,8.15,12.23,6.0,4.19,59.8571,0.9267,7
399,5,2024-10-31,2024-10-24,xgboost_demand_v1,1.0.0,10.08,8.06,12.1,5.0,5.08,84.6667,0.9165,7
400,5,2024-11-01,2024-10-25,xgboost_demand_v1,1.0.0,15.95,12.76,19.14,6.0,9.95,100.0,0.8607,7
401,5,2024-11-02,2024-10-26,xgboost_demand_v1,1.0.0,8.81,7.05,10.57,3.0,5.81,100.0,0.9508,7
402,5,2024-11-03,2024-10-27,xgboost_demand_v1,1.0.0,7.96,6.37,9.55,3.0,4.96,100.0,0.948,7
403,5,2024-11-04,2024-10-28,xgboost_demand_v1,1.0.0,12.66,10.13,15.19,7.0,5.66,70.75,0.9044,7
404,5,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,12.92,10.34,15.5,3.0,9.92,100.0,0.9228,7
405,5,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,14.33,11.46,17.2,5.0,9.33,100.0,0.9764,7
406,5,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,18.07,14.46,21.68,9.0,9.07,90.7,0.7095,7
407,5,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,11.97,9.58,14.36,11.0,0.97,8.0833,0.8547,7
408,5,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,6.05,4.84,7.26,3.0,3.05,76.25,0.7208,7
409,5,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,8.44,6.75,10.13,2.0,6.44,100.0,0.99,7
410,5,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,12.96,10.37,15.55,3.0,9.96,100.0,0.9255,7
411,5,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,13.4,10.72,16.08,3.0,10.4,100.0,0.9571,7
412,5,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,12.1,9.68,14.52,2.0,10.1,100.0,0.8642,7
413,5,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,16.16,12.93,19.39,1.0,15.16,100.0,0.846,7
414,5,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,13.2,10.56,15.84,16.0,2.8,16.4706,0.9426,7
415,5,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,8.89,7.11,10.67,10.0,1.11,10.0909,0.9415,7
416,5,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,9.98,7.98,11.98,4.0,5.98,100.0,0.8117,7
417,5,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,13.62,10.9,16.34,12.0,1.62,12.4615,0.9729,7
418,5,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,12.62,10.1,15.14,5.0,7.62,100.0,0.9017,7
419,5,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,13.78,11.02,16.54,12.0,1.78,13.6923,0.9839,7
