inventory_id,product_id,snapshot_date,warehouse_id,quantity_on_hand,quantity_reserved,reorder_triggered,unit_cost_snapshot,created_at
421,2,2024-02-24,WH-002,0,0,False,18.76,2024-02-24
422,2,2024-02-25,WH-002,0,0,False,18.33,2024-02-25
423,2,2024-02-26,WH-002,0,0,False,18.1,2024-02-26
424,2,2024-02-27,WH-002,0,0,False,18.71,2024-02-27
425,2,2024-02-28,WH-002,0,0,False,18.41,2024-02-28
426,2,2024-02-29,WH-002,460,99,False,18.67,2024-02-29
427,2,2024-03-01,WH-002,437,80,False,18.17,2024-03-01
428,2,2024-03-02,WH-002,400,7,False,18.12,2024-03-02
429,2,2024-03-03,WH-002,379,23,False,19.06,2024-03-03
430,2,2024-03-04,WH-002,346,49,False,18.35,2024-03-04
431,2,2024-03-05,WH-002,330,28,False,18.73,2024-03-05
432,2,2024-03-06,WH-002,314,30,False,19.03,2024-03-06
433,2,2024-03-07,WH-002,275,64,False,18.23,2024-03-07
434,2,2024-03-08,WH-002,243,7,False,18.21,2024-03-08
435,2,2024-03-09,WH-002,216,14,False,19.06,2024-03-09
436,2,2024-03-10,WH-002,214,43,False,18.12,2024-03-10
437,2,2024-03-11,WH-002,201,16,False,18.3,2024-03-11
438,2,2024-03-12,WH-002,184,37,False,18.98,2024-03-12
439,2,2024-03-13,WH-002,169,30,False,18.94,2024-03-13
440,2,2024-03-14,WH-002,147,21,False,18.85,2024-03-14
441,2,2024-03-15,WH-002,110,8,True,18.72,2024-03-15
442,2,2024-03-16,WH-002,74,11,False,18.45,2024-03-16
443,2,2024-03-17,WH-002,71,16,False,18.66,2024-03-17
444,2,2024-03-18,WH-002,17,0,False,18.4,2024-03-18
445,2,2024-03-19,WH-002,12,0,False,18.05,2024-03-19
446,2,2024-03-20,WH-002,0,0,False,18.11,2024-03-20
447,2,2024-03-21,WH-002,0,0,False,18.19,2024-03-21
448,2,2024-03-22,WH-002,0,0,False,18.04,2024-03-22
449,2,2024-03-23,WH-002,0,0,False,18.18,2024-03-23
450,2,2024-03-24,WH-002,0,0,False,18.33,2024-03-24
451,2,2024-03-25,WH-002,0,0,False,18.18,2024-03-25
452,2,2024-03-26,WH-002,0,0,False,18.2,2024-03-26
453,2,2024-03-27,WH-002,0,0,False,18.38,2024-03-27
454,2,2024-03-28,WH-002,0,0,False,18.34,2024-03-28
455,2,2024-03-29,WH-002,0,0,False,18.83,2024-03-29
456,2,2024-03-30,WH-002,0,0,False,18.19,2024-03-30
457,2,2024-03-31,WH-002,0,0,False,18.48,2024-03-31
458,2,2024-04-01,WH-002,0,0,False,18.27,2024-04-01
459,2,2024-04-02,WH-002,0,0,False,18.76,2024-04-02
460,2,2024-04-03,WH-002,0,0,False,18.21,2024-04-03
461,2,2024-04-04,WH-002,0,0,False,18.55,2024-04-04
462,2,2024-04-05,WH-002,0,0,False,19.09,2024-04-05
463,2,2024-04-06,WH-002,0,0,False,18.87,2024-04-06
464,2,2024-04-07,WH-002,0,0,False,18.14,2024-04-07
465,2,2024-04-08,WH-002,0,0,False,18.43,2024-04-08
466,2,2024-04-09,WH-002,0,0,False,18.69,2024-04-09
467,2,2024-04-10,WH-002,0,0,False,18.9,2024-04-10
468,2,2024-04-11,WH-002,0,0,False,18.35,2024-04-11
469,2,2024-04-12,WH-002,0,0,False,19.01,2024-04-12
470,2,2024-04-13,WH-002,0,0,False,18.12,2024-04-13
471,2,2024-04-14,WH-002,0,0,False,18.21,2024-04-14
472,2,2024-04-15,WH-002,0,0,False,18.53,2024-04-15
473,2,2024-04-16,WH-002,0,0,False,19.09,2024-04-16
474,2,2024-04-17,WH-002,0,0,False,18.96,2024-04-17
475,2,2024-04-18,WH-002,458,25,False,18.86,2024-04-18
476,2,2024-04-19,WH-002,453,58,False,18.81,2024-04-19
477,2,2024-04-20,WH-002,427,33,False,18.09,2024-04-20
478,2,2024-04-21,WH-002,415,93,False,18.79,2024-04-21
479,2,2024-04-22,WH-002,405,76,False,18.54,2024-04-22
480,2,2024-04-23,WH-002,384,91,False,18.5,2024-04-23
481,2,2024-04-24,WH-002,367,26,False,18.86,2024-04-24
482,2,2024-04-25,WH-002,321,69,False,18.93,2024-04-25
483,2,2024-04-26,WH-002,314,77,False,18.67,2024-04-26
484,2,2024-04-27,WH-002,303,39,False,18.82,2024-04-27
485,2,2024-04-28,WH-002,289,28,False,18.07,2024-04-28
486,2,2024-04-29,WH-002,260,7,False,18.37,2024-04-29
487,2,2024-04-30,WH-002,239,45,False,18.72,2024-04-30
488,2,2024-05-01,WH-002,212,26,False,18.0,2024-05-01
489,2,2024-05-02,WH-002,169,33,False,19.03,2024-05-02
490,2,2024-05-03,WH-002,147,33,False,18.42,2024-05-03
491,2,2024-05-04,WH-002,124,11,False,18.11,2024-05-04
492,2,2024-05-05,WH-002,116,12,True,19.04,2024-05-05
493,2,2024-05-06,WH-002,80,8,False,18.35,2024-05-06
494,2,2024-05-07,WH-002,60,3,False,18.53,2024-05-07
495,2,2024-05-08,WH-002,28,0,False,18.88,2024-05-08
496,2,2024-05-09,WH-002,12,1,False,18.36,2024-05-09
497,2,2024-05-10,WH-002,0,0,False,19.02,2024-05-10
498,2,2024-05-11,WH-002,0,0,False,18.19,2024-05-11
499,2,2024-05-12,WH-002,0,0,False,19.05,2024-05-12
500,2,2024-05-13,WH-002,0,0,False,18.66,2024-05-13
501,2,2024-05-14,WH-002,0,0,False,18.8,2024-05-14
502,2,2024-05-15,WH-002,0,0,False,19.04,2024-05-15
503,2,2024-05-16,WH-002,0,0,False,18.95,2024-05-16
504,2,2024-05-17,WH-002,0,0,False,18.13,2024-05-17
505,2,2024-05-18,WH-002,0,0,False,18.13,2024-05-18
506,2,2024-05-19,WH-002,0,0,False,18.85,2024-05-19
507,2,2024-05-20,WH-002,0,0,False,18.46,2024-05-20
508,2,2024-05-21,WH-002,0,0,False,18.56,2024-05-21
509,2,2024-05-22,WH-002,0,0,False,18.77,2024-05-22
510,2,2024-05-23,WH-002,0,0,False,18.85,2024-05-23
511,2,2024-05-24,WH-002,0,0,False,19.07,2024-05-24
512,2,2024-05-25,WH-002,0,0,False,18.81,2024-05-25
513,2,2024-05-26,WH-002,0,0,False,19.08,2024-05-26
514,2,2024-05-27,WH-002,0,0,False,18.02,2024-05-27
515,2,2024-05-28,WH-002,0,0,False,18.66,2024-05-28
516,2,2024-05-29,WH-002,0,0,False,18.07,2024-05-29
517,2,2024-05-30,WH-002,0,0,False,19.07,2024-05-30
518,2,2024-05-31,WH-002,0,0,False,18.46,2024-05-31
519,2,2024-06-01,WH-002,0,0,False,18.43,2024-06-01
520,2,2024-06-02,WH-002,0,0,False,18.76,2024-06-02
521,2,2024-06-03,WH-002,0,0,False,18.89,2024-06-03
522,2,2024-06-04,WH-002,0,0,False,18.09,2024-06-04
523,2,2024-06-05,WH-002,0,0,False,18.64,2024-06-05
524,2,2024-06-06,WH-002,0,0,False,19.0,2024-06-06
525,2,2024-06-07,WH-002,0,0,False,18.73,2024-06-07
526,2,2024-06-08,WH-002,469,23,False,18.18,2024-06-08
527,2,2024-06-09,WH-002,457,89,False,18.1,2024-06-09
528,2,2024-06-10,WH-002,444,35,False,18.38,2024-06-10
529,2,2024-06-11,WH-002,425,43,False,18.59,2024-06-11
530,2,2024-06-12,WH-002,415,60,False,18.59,2024-06-12
531,2,2024-06-13,WH-002,399,8,False,18.11,2024-06-13
532,2,2024-06-14,WH-002,388,86,False,18.58,2024-06-14
533,2,2024-06-15,WH-002,381,35,False,18.13,2024-06-15
534,2,2024-06-16,WH-002,379,12,False,18.7,2024-06-16
535,2,2024-06-17,WH-002,355,53,False,18.28,2024-06-17
536,2,2024-06-18,WH-002,344,5,False,19.04,2024-06-18
537,2,2024-06-19,WH-002,319,36,False,18.98,2024-06-19
538,2,2024-06-20,WH-002,299,54,False,18.36,2024-06-20
539,2,2024-06-21,WH-002,286,70,False,18.78,2024-06-21
540,2,2024-06-22,WH-002,260,60,False,18.06,2024-06-22
541,2,2024-06-23,WH-002,257,63,False,18.03,2024-06-23
542,2,2024-06-24,WH-002,229,36,False,18.55,2024-06-24
543,2,2024-06-25,WH-002,222,34,False,18.01,2024-06-25
544,2,2024-06-26,WH-002,216,4,False,18.98,2024-06-26
545,2,2024-06-27,WH-002,184,36,False,18.26,2024-06-27
546,2,2024-06-28,WH-002,179,33,False,18.82,2024-06-28
547,2,2024-06-29,WH-002,172,43,False,19.07,2024-06-29
548,2,2024-06-30,WH-002,163,0,False,18.39,2024-06-30
549,2,2024-07-01,WH-002,140,22,False,18.41,2024-07-01
550,2,2024-07-02,WH-002,118,20,True,18.24,2024-07-02
551,2,2024-07-03,WH-002,99,12,False,18.76,2024-07-03
552,2,2024-07-04,WH-002,91,21,False,18.07,2024-07-04
553,2,2024-07-05,WH-002,88,16,False,18.09,2024-07-05
554,2,2024-07-06,WH-002,77,4,False,18.15,2024-07-06
555,2,2024-07-07,WH-002,69,10,False,19.08,2024-07-07
556,2,2024-07-08,WH-002,41,0,False,18.73,2024-07-08
557,2,2024-07-09,WH-002,26,5,False,18.73,2024-07-09
558,2,2024-07-10,WH-002,0,0,False,18.77,2024-07-10
559,2,2024-07-11,WH-002,0,0,False,18.62,2024-07-11
560,2,2024-07-12,WH-002,0,0,False,18.88,2024-07-12
561,2,2024-07-13,WH-002,0,0,False,18.64,2024-07-13
562,2,2024-07-14,WH-002,0,0,False,18.15,2024-07-14
563,2,2024-07-15,WH-002,0,0,False,18.15,2024-07-15
564,2,2024-07-16,WH-002,0,0,False,18.09,2024-07-16
565,2,2024-07-17,WH-002,0,0,False,18.21,2024-07-17
566,2,2024-07-18,WH-002,0,0,False,18.04,2024-07-18
567,2,2024-07-19,WH-002,0,0,False,18.47,2024-07-19
568,2,2024-07-20,WH-002,0,0,False,18.22,2024-07-20
569,2,2024-07-21,WH-002,0,0,False,18.68,2024-07-21
570,2,2024-07-22,WH-002,0,0,False,19.07,2024-07-22
571,2,2024-07-23,WH-002,0,0,False,18.31,2024-07-23
572,2,2024-07-24,WH-002,0,0,False,18.08,2024-07-24
573,2,2024-07-25,WH-002,0,0,False,18.66,2024-07-25
574,2,2024-07-26,WH-002,0,0,False,18.33,2024-07-26
575,2,2024-07-27,WH-002,0,0,False,18.39,2024-07-27
576,2,2024-07-28,WH-002,0,0,False,19.1,2024-07-28
577,2,2024-07-29,WH-002,0,0,False,18.38,2024-07-29
578,2,2024-07-30,WH-002,0,0,False,18.36,2024-07-30
579,2,2024-07-31,WH-002,0,0,False,18.22,2024-07-31
580,2,2024-08-01,WH-002,0,0,False,18.84,2024-08-01
581,2,2024-08-02,WH-002,0,0,False,18.66,2024-08-02
582,2,2024-08-03,WH-002,0,0,False,18.12,2024-08-03
583,2,2024-08-04,WH-002,0,0,False,18.88,2024-08-04
584,2,2024-08-05,WH-002,432,61,False,18.93,2024-08-05
585,2,2024-08-06,WH-002,420,15,False,18.16,2024-08-06
586,2,2024-08-07,WH-002,393,49,False,18.73,2024-08-07
587,2,2024-08-08,WH-002,360,32,False,19.02,2024-08-08
588,2,2024-08-09,WH-002,340,64,False,18.45,2024-08-09
589,2,2024-08-10,WH-002,326,42,False,18.53,2024-08-10
590,2,2024-08-11,WH-002,315,29,False,18.67,2024-08-11
591,2,2024-08-12,WH-002,296,8,False,18.79,2024-08-12
592,2,2024-08-13,WH-002,291,35,False,18.64,2024-08-13
593,2,2024-08-14,WH-002,279,3,False,18.15,2024-08-14
594,2,2024-08-15,WH-002,248,59,False,18.44,2024-08-15
595,2,2024-08-16,WH-002,222,13,False,18.91,2024-08-16
596,2,2024-08-17,WH-002,220,0,False,18.8,2024-08-17
597,2,2024-08-18,WH-002,193,9,False,18.79,2024-08-18
598,2,2024-08-19,WH-002,188,42,False,18.61,2024-08-19
599,2,2024-08-20,WH-002,160,14,False,18.42,2024-08-20
600,2,2024-08-21,WH-002,125,24,False,18.35,2024-08-21
601,2,2024-08-22,WH-002,99,4,True,18.17,2024-08-22
602,2,2024-08-23,WH-002,82,4,False,18.48,2024-08-23
603,2,2024-08-24,WH-002,54,9,False,18.47,2024-08-24
604,2,2024-08-25,WH-002,45,0,False,18.84,2024-08-25
605,2,2024-08-26,WH-002,20,2,False,18.34,2024-08-26
606,2,2024-08-27,WH-002,2,0,False,18.41,2024-08-27
607,2,2024-08-28,WH-002,0,0,False,18.61,2024-08-28
608,2,2024-08-29,WH-002,0,0,False,19.07,2024-08-29
609,2,2024-08-30,WH-002,0,0,False,18.24,2024-08-30
610,2,2024-08-31,WH-002,0,0,False,18.69,2024-08-31
611,2,2024-09-01,WH-002,0,0,False,18.69,2024-09-01
612,2,2024-09-02,WH-002,0,0,False,18.71,2024-09-02
613,2,2024-09-03,WH-002,0,0,False,18.91,2024-09-03
614,2,2024-09-04,WH-002,0,0,False,18.33,2024-09-04
615,2,2024-09-05,WH-002,0,0,False,18.15,2024-09-05
616,2,2024-09-06,WH-002,0,0,False,18.51,2024-09-06
617,2,2024-09-07,WH-002,0,0,False,19.01,2024-09-07
618,2,2024-09-08,WH-002,0,0,False,18.5,2024-09-08
619,2,2024-09-09,WH-002,0,0,False,18.55,2024-09-09
620,2,2024-09-10,WH-002,0,0,False,18.36,2024-09-10
621,2,2024-09-11,WH-002,0,0,False,19.05,2024-09-11
622,2,2024-09-12,WH-002,0,0,False,18.55,2024-09-12
623,2,2024-09-13,WH-002,0,0,False,19.08,2024-09-13
624,2,2024-09-14,WH-002,0,0,False,18.58,2024-09-14
625,2,2024-09-15,WH-002,0,0,False,19.05,2024-09-15
626,2,2024-09-16,WH-002,0,0,False,18.51,2024-09-16
627,2,2024-09-17,WH-002,0,0,False,18.01,2024-09-17
628,2,2024-09-18,WH-002,0,0,False,18.39,2024-09-18
629,2,2024-09-19,WH-002,0,0,False,18.38,2024-09-19
630,2,2024-09-20,WH-002,0,0,False,18.92,2024-09-20
631,2,2024-09-21,WH-002,0,0,False,18.94,2024-09-21
632,2,2024-09-22,WH-002,0,0,False,18.99,2024-09-22
633,2,2024-09-23,WH-002,0,0,False,18.24,2024-09-23
634,2,2024-09-24,WH-002,0,0,False,18.8,2024-09-24
635,2,2024-09-25,WH-002,442,38,False,18.52,2024-09-25
636,2,2024-09-26,WH-002,391,78,False,18.6,2024-09-26
637,2,2024-09-27,WH-002,374,10,False,18.02,2024-09-27
638,2,2024-09-28,WH-002,359,30,False,18.87,2024-09-28
639,2,2024-09-29,WH-002,357,61,False,18.79,2024-09-29
640,2,2024-09-30,WH-002,328,55,False,18.46,2024-09-30
641,2,2024-10-01,WH-002,294,27,False,18.77,2024-10-01
642,2,2024-10-02,WH-002,248,38,False,18.21,2024-10-02
643,2,2024-10-03,WH-002,234,8,False,18.79,2024-10-03
644,2,2024-10-04,WH-002,208,50,False,18.64,2024-10-04
645,2,2024-10-05,WH-002,193,7,False,18.14,2024-10-05
646,2,2024-10-06,WH-002,178,0,False,18.5,2024-10-06
647,2,2024-10-07,WH-002,171,16,False,18.94,2024-10-07
648,2,2024-10-08,WH-002,116,24,True,18.21,2024-10-08
649,2,2024-10-09,WH-002,68,10,False,18.6,2024-10-09
650,2,2024-10-10,WH-002,31,4,False,18.54,2024-10-10
651,2,2024-10-11,WH-002,7,0,False,18.97,2024-10-11
652,2,2024-10-12,WH-002,0,0,False,18.9,2024-10-12
653,2,2024-10-13,WH-002,0,0,False,18.73,2024-10-13
654,2,2024-10-14,WH-002,0,0,False,19.06,2024-10-14
655,2,2024-10-15,WH-002,0,0,False,18.78,2024-10-15
656,2,2024-10-16,WH-002,0,0,False,19.09,2024-10-16
657,2,2024-10-17,WH-002,0,0,False,18.88,2024-10-17
658,2,2024-10-18,WH-002,0,0,False,19.03,2024-10-18
659,2,2024-10-19,WH-002,0,0,False,18.35,2024-10-19
660,2,2024-10-20,WH-002,0,0,False,18.27,2024-10-20
661,2,2024-10-21,WH-002,0,0,False,18.9,2024-10-21
662,2,2024-10-22,WH-002,0,0,False,18.41,2024-10-22
663,2,2024-10-23,WH-002,0,0,False,18.35,2024-10-23
664,2,2024-10-24,WH-002,0,0,False,18.67,2024-10-24
665,2,2024-10-25,WH-002,0,0,False,18.06,2024-10-25
666,2,2024-10-26,WH-002,0,0,False,18.83,2024-10-26
667,2,2024-10-27,WH-002,0,0,False,18.09,2024-10-27
668,2,2024-10-28,WH-002,0,0,False,18.12,2024-10-28
669,2,2024-10-29,WH-002,0,0,False,18.15,2024-10-29
670,2,2024-10-30,WH-002,0,0,False,19.07,2024-10-30
671,2,2024-10-31,WH-002,0,0,False,18.02,2024-10-31
672,2,2024-11-01,WH-002,0,0,False,18.11,2024-11-01
673,2,2024-11-02,WH-002,0,0,False,18.28,2024-11-02
674,2,2024-11-03,WH-002,0,0,False,19.0,2024-11-03
675,2,2024-11-04,WH-002,0,0,False,18.39,2024-11-04
676,2,2024-11-05,WH-002,0,0,False,19.04,2024-11-05
677,2,2024-11-06,WH-002,0,0,False,18.18,2024-11-06
678,2,2024-11-07,WH-002,0,0,False,18.2,2024-11-07
679,2,2024-11-08,WH-002,0,0,False,18.05,2024-11-08
680,2,2024-11-09,WH-002,0,0,False,18.18,2024-11-09
681,2,2024-11-10,WH-002,0,0,False,18.98,2024-11-10
682,2,2024-11-11,WH-002,462,2,False,18.68,2024-11-11
683,2,2024-11-12,WH-002,452,49,False,18.3,2024-11-12
684,2,2024-11-13,WH-002,424,65,False,18.55,2024-11-13
685,2,2024-11-14,WH-002,398,18,False,18.06,2024-11-14
686,2,2024-11-15,WH-002,394,78,False,18.56,2024-11-15
687,2,2024-11-16,WH-002,389,90,False,18.31,2024-11-16
688,2,2024-11-17,WH-002,361,33,False,18.07,2024-11-17
689,2,2024-11-18,WH-002,360,0,False,18.3,2024-11-18
690,2,2024-11-19,WH-002,333,41,False,18.54,2024-11-19
691,2,2024-11-20,WH-002,316,13,False,18.55,2024-11-20
692,2,2024-11-21,WH-002,296,30,False,18.72,2024-11-21
693,2,2024-11-22,WH-002,280,9,False,19.02,2024-11-22
694,2,2024-11-23,WH-002,271,48,False,18.53,2024-11-23
695,2,2024-11-24,WH-002,263,42,False,18.2,2024-11-24
696,2,2024-11-25,WH-002,259,26,False,18.98,2024-11-25
697,2,2024-11-26,WH-002,218,29,False,18.86,2024-11-26
698,2,2024-11-27,WH-002,205,26,False,18.54,2024-11-27
699,2,2024-11-28,WH-002,184,22,False,18.97,2024-11-28
700,2,2024-11-29,WH-002,143,21,False,18.27,2024-11-29
701,2,2024-11-30,WH-002,99,22,True,18.74,2024-11-30
702,2,2024-12-01,WH-002,67,12,False,18.82,2024-12-01
703,2,2024-12-02,WH-002,58,3,False,18.87,2024-12-02
704,2,2024-12-03,WH-002,42,6,False,18.87,2024-12-03
705,2,2024-12-04,WH-002,28,7,False,18.08,2024-12-04
706,2,2024-12-05,WH-002,17,4,False,18.06,2024-12-05
707,2,2024-12-06,WH-002,15,3,False,18.09,2024-12-06
708,2,2024-12-07,WH-002,0,0,False,18.2,2024-12-07
709,2,2024-12-08,WH-002,0,0,False,18.5,2024-12-08
710,2,2024-12-09,WH-002,0,0,False,19.0,2024-12-09
711,2,2024-12-10,WH-002,0,0,False,18.33,2024-12-10
712,2,2024-12-11,WH-002,0,0,False,19.07,2024-12-11
713,2,2024-12-12,WH-002,0,0,False,18.98,2024-12-12
714,2,2024-12-13,WH-002,0,0,False,18.59,2024-12-13
715,2,2024-12-14,WH-002,0,0,False,18.55,2024-12-14
716,2,2024-12-15,WH-002,0,0,False,18.88,2024-12-15
717,2,2024-12-16,WH-002,0,0,False,18.04,2024-12-16
718,2,2024-12-17,WH-002,0,0,False,18.31,2024-12-17
719,2,2024-12-18,WH-002,0,0,False,18.3,2024-12-18
720,2,2024-12-19,WH-002,0,0,False,18.11,2024-12-19
721,2,2024-12-20,WH-002,0,0,False,18.04,2024-12-20
722,2,2024-12-21,WH-002,0,0,False,18.87,2024-12-21
723,2,2024-12-22,WH-002,0,0,False,18.09,2024-12-22
724,2,2024-12-23,WH-002,0,0,False,18.53,2024-12-23
725,2,2024-12-24,WH-002,0,0,False,18.68,2024-12-24
726,2,2024-12-25,WH-002,0,0,False,18.55,2024-12-25
727,2,2024-12-26,WH-002,0,0,False,18.83,2024-12-26
728,2,2024-12-27,WH-002,0,0,False,18.22,2024-12-27
729,2,2024-12-28,WH-002,0,0,False,19.06,2024-12-28
730,2,2024-12-29,WH-002,0,0,False,18.14,2024-12-29
731,2,2024-12-30,WH-002,0,0,False,18.95,2024-12-30
732,2,2024-12-31,WH-002,0,0,False,18.5,2024-12-31
733,3,2024-01-01,WH-002,536,14,False,23.64,2024-01-01
734,3,2024-01-02,WH-002,525,97,False,23.35,2024-01-02
735,3,2024-01-03,WH-002,496,9,False,23.28,2024-01-03
736,3,2024-01-04,WH-002,494,106,False,24.48,2024-01-04
737,3,2024-01-05,WH-002,486,93,False,23.17,2024-01-05
738,3,2024-01-06,WH-002,476,109,False,23.79,2024-01-06
739,3,2024-01-07,WH-002,471,11,False,24.23,2024-01-07
740,3,2024-01-08,WH-002,460,77,False,24.26,2024-01-08
741,3,2024-01-09,WH-002,440,17,False,24.13,2024-01-09
742,3,2024-01-10,WH-002,437,3,False,23.1,2024-01-10
743,3,2024-01-11,WH-002,433,7,False,24.29,2024-01-11
744,3,2024-01-12,WH-002,404,91,False,23.72,2024-01-12
745,3,2024-01-13,WH-002,396,77,False,23.88,2024-01-13
746,3,2024-01-14,WH-002,388,86,False,24.33,2024-01-14
747,3,2024-01-15,WH-002,375,6,False,23.11,2024-01-15
748,3,2024-01-16,WH-002,364,49,False,23.8,2024-01-16
749,3,2024-01-17,WH-002,355,19,False,23.2,2024-01-17
750,3,2024-01-18,WH-002,344,27,False,24.44,2024-01-18
751,3,2024-01-19,WH-002,340,54,False,23.75,2024-01-19
752,3,2024-01-20,WH-002,335,81,False,23.58,2024-01-20
753,3,2024-01-21,WH-002,329,15,False,23.43,2024-01-21
754,3,2024-01-22,WH-002,318,74,False,24.5,2024-01-22
755,3,2024-01-23,WH-002,305,74,False,23.61,2024-01-23
756,3,2024-01-24,WH-002,304,37,False,24.18,2024-01-24
757,3,2024-01-25,WH-002,298,15,False,24.24,2024-01-25
758,3,2024-01-26,WH-002,297,69,False,24.11,2024-01-26
759,3,2024-01-27,WH-002,278,9,True,24.32,2024-01-27
760,3,2024-01-28,WH-002,276,66,False,24.07,2024-01-28
761,3,2024-01-29,WH-002,248,39,False,24.12,2024-01-29
762,3,2024-01-30,WH-002,232,22,False,23.5,2024-01-30
763,3,2024-01-31,WH-002,221,6,False,24.16,2024-01-31
764,3,2024-02-01,WH-002,210,9,False,24.44,2024-02-01
765,3,2024-02-02,WH-002,202,49,False,23.27,2024-02-02
766,3,2024-02-03,WH-002,189,11,False,23.24,2024-02-03
767,3,2024-02-04,WH-002,173,24,False,23.93,2024-02-04
768,3,2024-02-05,WH-002,167,24,False,23.36,2024-02-05
769,3,2024-02-06,WH-002,998,149,False,24.49,2024-02-06
770,3,2024-02-07,WH-002,989,180,False,24.33,2024-02-07
771,3,2024-02-08,WH-002,977,62,False,24.48,2024-02-08
772,3,2024-02-09,WH-002,966,236,False,24.12,2024-02-09
773,3,2024-02-10,WH-002,961,234,False,24.18,2024-02-10
774,3,2024-02-11,WH-002,952,232,False,23.64,2024-02-11
775,3,2024-02-12,WH-002,935,78,False,24.47,2024-02-12
776,3,2024-02-13,WH-002,925,47,False,23.8,2024-02-13
777,3,2024-02-14,WH-002,912,17,False,23.44,2024-02-14
778,3,2024-02-15,WH-002,903,16,False,23.5,2024-02-15
779,3,2024-02-16,WH-002,900,39,False,24.21,2024-02-16
780,3,2024-02-17,WH-002,894,121,False,23.76,2024-02-17
781,3,2024-02-18,WH-002,893,152,False,23.71,2024-02-18
782,3,2024-02-19,WH-002,892,100,False,24.17,2024-02-19
783,3,2024-02-20,WH-002,884,72,False,23.29,2024-02-20
784,3,2024-02-21,WH-002,880,191,False,23.71,2024-02-21
785,3,2024-02-22,WH-002,870,49,False,23.33,2024-02-22
786,3,2024-02-23,WH-002,857,151,False,23.52,2024-02-23
787,3,2024-02-24,WH-002,857,120,False,24.07,2024-02-24
788,3,2024-02-25,WH-002,857,192,False,23.82,2024-02-25
789,3,2024-02-26,WH-002,857,2,False,24.49,2024-02-26
790,3,2024-02-27,WH-002,857,110,False,23.26,2024-02-27
791,3,2024-02-28,WH-002,857,173,False,23.55,2024-02-28
792,3,2024-02-29,WH-002,857,139,False,23.19,2024-02-29
793,3,2024-03-01,WH-002,857,186,False,24.1,2024-03-01
794,3,2024-03-02,WH-002,854,35,False,23.44,2024-03-02
795,3,2024-03-03,WH-002,841,15,False,24.49,2024-03-03
796,3,2024-03-04,WH-002,831,77,False,23.65,2024-03-04
797,3,2024-03-05,WH-002,827,183,False,24.05,2024-03-05
798,3,2024-03-06,WH-002,815,44,False,23.15,2024-03-06
799,3,2024-03-07,WH-002,796,92,False,24.28,2024-03-07
800,3,2024-03-08,WH-002,795,139,False,24.46,2024-03-08
801,3,2024-03-09,WH-002,794,156,False,23.2,2024-03-09
802,3,2024-03-10,WH-002,791,183,False,23.5,2024-03-10
803,3,2024-03-11,WH-002,789,40,False,23.97,2024-03-11
804,3,2024-03-12,WH-002,786,127,False,24.27,2024-03-12
805,3,2024-03-13,WH-002,777,187,False,24.34,2024-03-13
806,3,2024-03-14,WH-002,766,148,False,24.14,2024-03-14
807,3,2024-03-15,WH-002,750,184,False,23.81,2024-03-15
808,3,2024-03-16,WH-002,747,119,False,23.53,2024-03-16
809,3,2024-03-17,WH-002,742,39,False,23.97,2024-03-17
810,3,2024-03-18,WH-002,733,5,False,23.76,2024-03-18
811,3,2024-03-19,WH-002,730,171,False,23.8,2024-03-19
812,3,2024-03-20,WH-002,713,81,False,24.26,2024-03-20
813,3,2024-03-21,WH-002,706,93,False,24.02,2024-03-21
814,3,2024-03-22,WH-002,692,160,False,23.96,2024-03-22
815,3,2024-03-23,WH-002,683,85,False,23.31,2024-03-23
816,3,2024-03-24,WH-002,678,166,False,23.56,2024-03-24
817,3,2024-03-25,WH-002,667,4,False,24.48,2024-03-25
818,3,2024-03-26,WH-002,659,20,False,23.21,2024-03-26
819,3,2024-03-27,WH-002,653,107,False,23.83,2024-03-27
820,3,2024-03-28,WH-002,645,59,False,24.09,2024-03-28
821,3,2024-03-29,WH-002,635,22,False,23.91,2024-03-29
822,3,2024-03-30,WH-002,630,149,False,24.17,2024-03-30
823,3,2024-03-31,WH-002,618,105,False,23.67,2024-03-31
824,3,2024-04-01,WH-002,607,9,False,23.2,2024-04-01
825,3,2024-04-02,WH-002,600,37,False,24.42,2024-04-02
826,3,2024-04-03,WH-002,585,123,False,24.14,2024-04-03
827,3,2024-04-04,WH-002,568,2,False,24.38,2024-04-04
828,3,2024-04-05,WH-002,556,78,False,23.1,2024-04-05
829,3,2024-04-06,WH-002,547,66,False,24.05,2024-04-06
830,3,2024-04-07,WH-002,534,17,False,23.51,2024-04-07
831,3,2024-04-08,WH-002,527,30,False,23.88,2024-04-08
832,3,2024-04-09,WH-002,504,44,False,23.57,2024-04-09
833,3,2024-04-10,WH-002,492,19,False,24.03,2024-04-10
834,3,2024-04-11,WH-002,486,95,False,24.37,2024-04-11
835,3,2024-04-12,WH-002,478,83,False,24.03,2024-04-12
836,3,2024-04-13,WH-002,476,79,False,23.24,2024-04-13
837,3,2024-04-14,WH-002,472,8,False,24.22,2024-04-14
838,3,2024-04-15,WH-002,471,90,False,23.3,2024-04-15
839,3,2024-04-16,WH-002,461,63,False,23.95,2024-04-16
840,3,2024-04-17,WH-002,455,16,False,23.17,2024-04-17
841,3,2024-04-18,WH-002,445,25,False,23.47,2024-04-18
842,3,2024-04-19,WH-002,419,15,False,23.73,2024-04-19
